Subj,Cond,Block,Trial,Order,!type,!color,Resp,Name,Stim,RT,Correct,
12448,1,1,1,1,instructions,None,57,SPACE,stroop3.txt,6807,TRUE,
12448,1,1,2,2,practice,GREEN,0,Voice Response,BLUE,1938,TRUE,
12448,1,1,3,3,practice,RED,0,Voice Response,YELLOW,1673,TRUE,
12448,1,1,4,4,practice,YELLOW,0,Voice Response,GREEN,1297,TRUE,
12448,1,1,5,5,practice,BLUE,0,Voice Response,RED,1093,TRUE,
12448,1,1,6,6,practice,YELLOW,0,Voice Response,XXXXX,1300,TRUE,
12448,1,1,7,7,practice,BLUE,0,Voice Response,GREEN,1220,TRUE,
12448,1,1,8,8,practice,YELLOW,0,Voice Response,RED,1485,TRUE,
12448,1,1,9,9,practice,GREEN,0,Voice Response,GREEN,1099,TRUE,
12448,1,1,10,10,practice,RED,0,Voice Response,BLUE,1410,TRUE,
12448,1,1,11,11,practice,BLUE,0,Voice Response,XXXXX,1117,TRUE,
12448,1,1,12,12,instructions,None,57,SPACE,stroop4.txt,12207,TRUE,
12448,1,1,13,13,Neutral,RED,0,Voice Response,XXXXX,999,TRUE,
12448,1,1,14,14,Incongruent,BLUE,0,Voice Response,YELLOW,1034,TRUE,
12448,1,1,15,15,WC,YELLOW,0,Voice Response,RED,975,TRUE,
12448,1,1,16,16,Neutral,GREEN,0,Voice Response,XXXXX,984,TRUE,
12448,1,1,17,17,Incongruent,YELLOW,0,Voice Response,BLUE,1166,TRUE,
12448,1,1,18,18,Neutral,RED,0,Voice Response,XXXXX,973,TRUE,
12448,1,1,19,19,Incongruent,YELLOW,0,Voice Response,BLUE,981,TRUE,
12448,1,1,20,20,Double,BLUE,0,Voice Response,YELLOW,970,TRUE,
12448,1,1,21,21,Incongruent,RED,0,Voice Response,GREEN,979,TRUE,
12448,1,1,22,22,Incongruent,YELLOW,0,Voice Response,BLUE,1047,TRUE,
12448,1,1,23,23,WC,BLUE,0,Voice Response,GREEN,1042,TRUE,
12448,1,1,24,24,Incongruent,RED,0,Voice Response,YELLOW,1298,TRUE,
12448,1,1,25,25,Double,YELLOW,0,Voice Response,RED,972,TRUE,
12448,1,1,26,26,Neutral,GREEN,0,Voice Response,XXXXX,1103,TRUE,
12448,1,1,27,27,Neutral,BLUE,0,Voice Response,XXXXX,915,TRUE,
12448,1,1,28,28,Neutral,RED,0,Voice Response,XXXXX,851,TRUE,
12448,1,1,29,29,Incongruent,BLUE,0,Voice Response,YELLOW,1035,TRUE,
12448,1,1,30,30,Incongruent,RED,0,Voice Response,GREEN,1036,TRUE,
12448,1,1,31,31,WC,GREEN,0,Voice Response,BLUE,3354,TRUE,
12448,1,1,32,32,Incongruent,YELLOW,0,Voice Response,RED,1617,TRUE,
12448,1,1,33,33,Neutral,GREEN,0,Voice Response,XXXXX,1280,TRUE,
12448,1,1,34,34,Incongruent,BLUE,0,Voice Response,RED,972,TRUE,
12448,1,1,35,35,Incongruent,GREEN,0,Voice Response,YELLOW,1295,TRUE,
12448,1,1,36,36,CW,RED,0,Voice Response,GREEN,986,TRUE,
12448,1,1,37,37,Incongruent,BLUE,0,Voice Response,YELLOW,1231,TRUE,
12448,1,1,38,38,Incongruent,RED,0,Voice Response,GREEN,1034,TRUE,
12448,1,1,39,39,WC,GREEN,0,Voice Response,BLUE,1726,TRUE,
12448,1,1,40,40,Incongruent,RED,0,Voice Response,YELLOW,1045,TRUE,
12448,1,1,41,41,CW,BLUE,0,Voice Response,RED,1058,TRUE,
12448,1,1,42,42,Incongruent,GREEN,0,Voice Response,YELLOW,1482,TRUE,
12448,1,1,43,43,Double,YELLOW,0,Voice Response,GREEN,972,TRUE,
12448,1,1,44,44,Neutral,BLUE,0,Voice Response,XXXXX,1040,TRUE,
12448,1,1,45,45,Incongruent,YELLOW,0,Voice Response,RED,1114,TRUE,
12448,1,1,46,46,WC,RED,0,Voice Response,BLUE,1033,TRUE,
12448,1,1,47,47,Incongruent,GREEN,0,Voice Response,YELLOW,1156,TRUE,
12448,1,1,48,48,CW,BLUE,0,Voice Response,GREEN,1550,TRUE,
12448,1,1,49,49,Incongruent,RED,0,Voice Response,YELLOW,1727,TRUE,
12448,1,1,50,50,Double,YELLOW,0,Voice Response,RED,1169,TRUE,
12448,1,1,51,51,Incongruent,BLUE,0,Voice Response,GREEN,1037,TRUE,
12448,1,1,52,52,CW,YELLOW,0,Voice Response,BLUE,1110,TRUE,
12448,1,1,53,53,Neutral,RED,0,Voice Response,XXXXX,1108,TRUE,
12448,1,1,54,54,Incongruent,GREEN,0,Voice Response,BLUE,1043,TRUE,
12448,1,1,55,55,Incongruent,YELLOW,0,Voice Response,RED,1055,TRUE,
12448,1,1,56,56,Incongruent,GREEN,0,Voice Response,BLUE,1161,TRUE,
12448,1,1,57,57,Double,BLUE,0,Voice Response,GREEN,986,TRUE,
12448,1,1,58,58,Incongruent,RED,0,Voice Response,YELLOW,1170,TRUE,
12448,1,1,59,59,Incongruent,GREEN,0,Voice Response,BLUE,1161,TRUE,
12448,1,1,60,60,CW,RED,0,Voice Response,GREEN,1484,TRUE,
12448,1,1,61,61,Incongruent,YELLOW,0,Voice Response,BLUE,1046,TRUE,
12448,1,1,62,62,Neutral,RED,0,Voice Response,XXXXX,1110,TRUE,
12448,1,1,63,63,Block,None,57,SPACE,Press Spacebar,2227,TRUE,
12448,1,1,64,64,Neutral,BLUE,0,Voice Response,XXXXX,1109,TRUE,
12448,1,1,65,65,Incongruent,YELLOW,0,Voice Response,RED,985,TRUE,
12448,1,1,66,66,Incongruent,BLUE,0,Voice Response,GREEN,974,TRUE,
12448,1,1,67,67,Incongruent,YELLOW,0,Voice Response,RED,921,TRUE,
12448,1,1,68,68,CW,GREEN,0,Voice Response,YELLOW,1283,TRUE,
12448,1,1,69,69,Incongruent,BLUE,0,Voice Response,RED,1046,TRUE,
12448,1,1,70,70,Incongruent,GREEN,0,Voice Response,YELLOW,1423,TRUE,
12448,1,1,71,71,WC,YELLOW,0,Voice Response,BLUE,1104,TRUE,
12448,1,1,72,72,Incongruent,GREEN,0,Voice Response,RED,1171,TRUE,
12448,1,1,73,73,WC,RED,0,Voice Response,YELLOW,1355,TRUE,
12448,1,1,74,74,Neutral,GREEN,0,Voice Response,XXXXX,920,TRUE,
12448,1,1,75,75,Incongruent,RED,0,Voice Response,BLUE,976,TRUE,
12448,1,1,76,76,WC,BLUE,0,Voice Response,GREEN,1045,TRUE,
12448,1,1,77,77,Incongruent,YELLOW,0,Voice Response,RED,1107,TRUE,
12448,1,1,78,78,Incongruent,BLUE,0,Voice Response,GREEN,1053,TRUE,
12448,1,1,79,79,Incongruent,YELLOW,0,Voice Response,RED,1099,TRUE,
12448,1,1,80,80,CW,GREEN,0,Voice Response,YELLOW,1350,TRUE,
12448,1,1,81,81,Incongruent,RED,0,Voice Response,BLUE,1096,TRUE,
12448,1,1,82,82,Incongruent,GREEN,0,Voice Response,YELLOW,1240,TRUE,
