Subj,Cond,Block,Trial,Order,!type,!color,Resp,Name,Stim,RT,Correct,
12309,A,1,1,1,instructions,None,57,SPACE,stroop3.txt,100705,TRUE,
12309,A,1,2,2,practice,GREEN,0,Voice Response,BLUE,1884,TRUE,
12309,A,1,3,3,practice,RED,0,Voice Response,YELLOW,857,TRUE,
12309,A,1,4,4,practice,YELLOW,0,Voice Response,GREEN,919,TRUE,
12309,A,1,5,5,practice,BLUE,0,Voice Response,RED,916,TRUE,
12309,A,1,6,6,practice,YELLOW,0,Voice Response,XXXXX,1908,TRUE,
12309,A,1,7,7,practice,BLUE,0,Voice Response,GREEN,1299,TRUE,
12309,A,1,8,8,practice,YELLOW,0,Voice Response,RED,791,TRUE,
12309,A,1,9,9,practice,GREEN,0,Voice Response,GREEN,1417,TRUE,
12309,A,1,10,10,practice,RED,0,Voice Response,BLUE,977,TRUE,
12309,A,1,11,11,practice,BLUE,0,Voice Response,XXXXX,669,TRUE,
12309,A,1,12,12,instructions,None,57,SPACE,stroop4.txt,42009,TRUE,
12309,A,1,13,13,Neutral,RED,0,Voice Response,XXXXX,769,TRUE,
12309,A,1,14,14,Incongruent,BLUE,0,Voice Response,YELLOW,721,TRUE,
12309,A,1,15,15,WC,YELLOW,0,Voice Response,RED,663,TRUE,
12309,A,1,16,16,Neutral,GREEN,0,Voice Response,XXXXX,681,TRUE,
12309,A,1,17,17,Incongruent,YELLOW,0,Voice Response,BLUE,672,TRUE,
12309,A,1,18,18,Neutral,RED,0,Voice Response,XXXXX,603,TRUE,
12309,A,1,19,19,Incongruent,YELLOW,0,Voice Response,BLUE,732,TRUE,
12309,A,1,20,20,Double,BLUE,0,Voice Response,YELLOW,656,TRUE,
12309,A,1,21,21,Incongruent,RED,0,Voice Response,GREEN,665,TRUE,
12309,A,1,22,22,Incongruent,YELLOW,0,Voice Response,BLUE,727,TRUE,
12309,A,1,23,23,WC,BLUE,0,Voice Response,GREEN,1044,TRUE,
12309,A,1,24,24,Incongruent,RED,0,Voice Response,YELLOW,671,TRUE,
12309,A,1,25,25,Double,YELLOW,0,Voice Response,RED,661,TRUE,
12309,A,1,26,26,Neutral,GREEN,0,Voice Response,XXXXX,680,TRUE,
12309,A,1,27,27,Neutral,BLUE,0,Voice Response,XXXXX,732,TRUE,
12309,A,1,28,28,Neutral,RED,0,Voice Response,XXXXX,597,TRUE,
12309,A,1,29,29,Incongruent,BLUE,0,Voice Response,YELLOW,742,TRUE,
12309,A,1,30,30,Incongruent,RED,0,Voice Response,GREEN,667,TRUE,
12309,A,1,31,31,WC,GREEN,0,Voice Response,BLUE,850,TRUE,
12309,A,1,32,32,Incongruent,YELLOW,0,Voice Response,RED,660,TRUE,
12309,A,1,33,33,Neutral,GREEN,0,Voice Response,XXXXX,678,TRUE,
12309,A,1,34,34,Incongruent,BLUE,0,Voice Response,RED,924,TRUE,
12309,A,1,35,35,Incongruent,GREEN,0,Voice Response,YELLOW,1285,TRUE,
12309,A,1,36,36,CW,RED,0,Voice Response,GREEN,672,TRUE,
12309,A,1,37,37,Incongruent,BLUE,0,Voice Response,YELLOW,785,TRUE,
12309,A,1,38,38,Incongruent,RED,0,Voice Response,GREEN,670,TRUE,
12309,A,1,39,39,WC,GREEN,0,Voice Response,BLUE,898,TRUE,
12309,A,1,40,40,Incongruent,RED,0,Voice Response,YELLOW,658,TRUE,
12309,A,1,41,41,CW,BLUE,0,Voice Response,RED,665,TRUE,
12309,A,1,42,42,Incongruent,GREEN,0,Voice Response,YELLOW,850,TRUE,
12309,A,1,43,43,Double,YELLOW,0,Voice Response,GREEN,720,TRUE,
12309,A,1,44,44,Neutral,BLUE,0,Voice Response,XXXXX,671,TRUE,
12309,A,1,45,45,Incongruent,YELLOW,0,Voice Response,RED,1161,TRUE,
12309,A,1,46,46,WC,RED,0,Voice Response,BLUE,742,TRUE,
12309,A,1,47,47,Incongruent,GREEN,0,Voice Response,YELLOW,788,TRUE,
12309,A,1,48,48,CW,BLUE,0,Voice Response,GREEN,1050,TRUE,
12309,A,1,49,49,Incongruent,RED,0,Voice Response,YELLOW,780,TRUE,
12309,A,1,50,50,Double,YELLOW,0,Voice Response,RED,673,TRUE,
12309,A,1,51,51,Incongruent,BLUE,0,Voice Response,GREEN,855,TRUE,
12309,A,1,52,52,CW,YELLOW,0,Voice Response,BLUE,780,TRUE,
12309,A,1,53,53,Neutral,RED,0,Voice Response,XXXXX,673,TRUE,
12309,A,1,54,54,Incongruent,GREEN,0,Voice Response,BLUE,795,TRUE,
12309,A,1,55,55,Incongruent,YELLOW,0,Voice Response,RED,670,TRUE,
12309,A,1,56,56,Incongruent,GREEN,0,Voice Response,BLUE,1037,TRUE,
12309,A,1,57,57,Double,BLUE,0,Voice Response,GREEN,735,TRUE,
12309,A,1,58,58,Incongruent,RED,0,Voice Response,YELLOW,781,TRUE,
12309,A,1,59,59,Incongruent,GREEN,0,Voice Response,BLUE,910,TRUE,
12309,A,1,60,60,CW,RED,0,Voice Response,GREEN,741,TRUE,
12309,A,1,61,61,Incongruent,YELLOW,0,Voice Response,BLUE,727,TRUE,
12309,A,1,62,62,Neutral,RED,0,Voice Response,XXXXX,607,TRUE,
12309,A,1,63,63,Block,None,57,SPACE,Press Spacebar,11831,TRUE,
12309,A,1,64,64,Neutral,BLUE,0,Voice Response,XXXXX,749,TRUE,
12309,A,1,65,65,Incongruent,YELLOW,0,Voice Response,RED,706,TRUE,
12309,A,1,66,66,Incongruent,BLUE,0,Voice Response,GREEN,1040,TRUE,
12309,A,1,67,67,Incongruent,YELLOW,0,Voice Response,RED,736,TRUE,
12309,A,1,68,68,CW,GREEN,0,Voice Response,YELLOW,723,TRUE,
12309,A,1,69,69,Incongruent,BLUE,0,Voice Response,RED,980,TRUE,
12309,A,1,70,70,Incongruent,GREEN,0,Voice Response,YELLOW,743,TRUE,
12309,A,1,71,71,WC,YELLOW,0,Voice Response,BLUE,667,TRUE,
12309,A,1,72,72,Incongruent,GREEN,0,Voice Response,RED,719,TRUE,
12309,A,1,73,73,WC,RED,0,Voice Response,YELLOW,671,TRUE,
12309,A,1,74,74,Neutral,GREEN,0,Voice Response,XXXXX,663,TRUE,
12309,A,1,75,75,Incongruent,RED,0,Voice Response,BLUE,670,TRUE,
12309,A,1,76,76,WC,BLUE,0,Voice Response,GREEN,978,TRUE,
12309,A,1,77,77,Incongruent,YELLOW,0,Voice Response,RED,618,TRUE,
12309,A,1,78,78,Incongruent,BLUE,0,Voice Response,GREEN,1909,TRUE,
12309,A,1,79,79,Incongruent,YELLOW,0,Voice Response,RED,865,TRUE,
12309,A,1,80,80,CW,GREEN,0,Voice Response,YELLOW,778,TRUE,
12309,A,1,81,81,Incongruent,RED,0,Voice Response,BLUE,802,TRUE,
12309,A,1,82,82,Incongruent,GREEN,0,Voice Response,YELLOW,792,TRUE,
12309,A,1,83,83,Neutral,BLUE,0,Voice Response,XXXXX,668,TRUE,
12309,A,1,84,84,Incongruent,GREEN,0,Voice Response,YELLOW,1035,TRUE,
12309,A,1,85,85,Neutral,BLUE,0,Voice Response,XXXXX,732,TRUE,
12309,A,1,86,86,Incongruent,YELLOW,0,Voice Response,RED,840,TRUE,
12309,A,1,87,87,Double,RED,0,Voice Response,YELLOW,736,TRUE,
12309,A,1,88,88,Neutral,BLUE,0,Voice Response,XXXXX,783,TRUE,
12309,A,1,89,89,Incongruent,GREEN,0,Voice Response,RED,852,TRUE,
12309,A,1,90,90,WC,RED,0,Voice Response,YELLOW,730,TRUE,
12309,A,1,91,91,Incongruent,BLUE,0,Voice Response,GREEN,927,TRUE,
12309,A,1,92,92,Double,GREEN,0,Voice Response,BLUE,729,TRUE,
12309,A,1,93,93,Incongruent,YELLOW,0,Voice Response,RED,670,TRUE,
12309,A,1,94,94,Double,RED,0,Voice Response,YELLOW,672,TRUE,
12309,A,1,95,95,Incongruent,BLUE,0,Voice Response,GREEN,979,TRUE,
12309,A,1,96,96,Double,GREEN,0,Voice Response,BLUE,731,TRUE,
12309,A,1,97,97,Neutral,YELLOW,0,Voice Response,XXXXX,597,TRUE,
12309,A,1,98,98,Neutral,RED,0,Voice Response,XXXXX,681,TRUE,
12309,A,1,99,99,Neutral,BLUE,0,Voice Response,XXXXX,671,TRUE,
12309,A,1,100,100,Incongruent,RED,0,Voice Response,YELLOW,795,TRUE,
12309,A,1,101,101,CW,GREEN,0,Voice Response,RED,731,TRUE,
12309,A,1,102,102,Incongruent,BLUE,0,Voice Response,YELLOW,866,TRUE,
12309,A,1,103,103,Incongruent,RED,0,Voice Response,GREEN,718,TRUE,
12309,A,1,104,104,Double,GREEN,0,Voice Response,RED,792,TRUE,
12309,A,1,105,105,Incongruent,BLUE,0,Voice Response,YELLOW,861,TRUE,
12309,A,1,106,106,Incongruent,RED,0,Voice Response,GREEN,731,TRUE,
12309,A,1,107,107,WC,GREEN,0,Voice Response,BLUE,1047,TRUE,
12309,A,1,108,108,Incongruent,RED,0,Voice Response,YELLOW,1042,TRUE,
12309,A,1,109,109,CW,GREEN,0,Voice Response,RED,729,TRUE,
