Subj,Cond,Block,Trial,Order,!type,!color,Resp,Name,Stim,RT,Correct,
12427,1,1,1,1,instructions,None,57,SPACE,stroop3.txt,9324,TRUE,
12427,1,1,2,2,practice,GREEN,0,Voice Response,BLUE,1167,TRUE,
12427,1,1,3,3,practice,RED,0,Voice Response,YELLOW,913,TRUE,
12427,1,1,4,4,practice,YELLOW,0,Voice Response,GREEN,864,TRUE,
12427,1,1,5,5,practice,BLUE,0,Voice Response,RED,778,TRUE,
12427,1,1,6,6,practice,YELLOW,0,Voice Response,XXXXX,985,TRUE,
12427,1,1,7,7,practice,BLUE,0,Voice Response,GREEN,975,TRUE,
12427,1,1,8,8,practice,YELLOW,0,Voice Response,RED,861,TRUE,
12427,1,1,9,9,practice,GREEN,0,Voice Response,GREEN,1238,TRUE,
12427,1,1,10,10,practice,RED,0,Voice Response,BLUE,918,TRUE,
12427,1,1,11,11,practice,BLUE,0,Voice Response,XXXXX,1037,TRUE,
12427,1,1,12,12,instructions,None,57,SPACE,stroop4.txt,5862,TRUE,
12427,1,1,13,13,Neutral,RED,0,Voice Response,XXXXX,602,TRUE,
12427,1,1,14,14,Incongruent,BLUE,0,Voice Response,YELLOW,720,TRUE,
12427,1,1,15,15,WC,YELLOW,0,Voice Response,RED,855,TRUE,
12427,1,1,16,16,Neutral,GREEN,0,Voice Response,XXXXX,734,TRUE,
12427,1,1,17,17,Incongruent,YELLOW,0,Voice Response,BLUE,720,TRUE,
12427,1,1,18,18,Neutral,RED,0,Voice Response,XXXXX,734,TRUE,
12427,1,1,19,19,Incongruent,YELLOW,0,Voice Response,BLUE,657,TRUE,
12427,1,1,20,20,Double,BLUE,0,Voice Response,YELLOW,1163,TRUE,
12427,1,1,21,21,Incongruent,RED,0,Voice Response,GREEN,981,TRUE,
12427,1,1,22,22,Incongruent,YELLOW,0,Voice Response,BLUE,719,TRUE,
12427,1,1,23,23,WC,BLUE,0,Voice Response,GREEN,975,TRUE,
12427,1,1,24,24,Incongruent,RED,0,Voice Response,YELLOW,921,TRUE,
12427,1,1,25,25,Double,YELLOW,0,Voice Response,RED,856,TRUE,
12427,1,1,26,26,Neutral,GREEN,0,Voice Response,XXXXX,787,TRUE,
12427,1,1,27,27,Neutral,BLUE,0,Voice Response,XXXXX,673,TRUE,
12427,1,1,28,28,Neutral,RED,0,Voice Response,XXXXX,785,TRUE,
12427,1,1,29,29,Incongruent,BLUE,0,Voice Response,YELLOW,732,TRUE,
12427,1,1,30,30,Incongruent,RED,0,Voice Response,GREEN,911,TRUE,
12427,1,1,31,31,WC,GREEN,0,Voice Response,BLUE,852,TRUE,
12427,1,1,32,32,Incongruent,YELLOW,0,Voice Response,RED,732,TRUE,
12427,1,1,33,33,Neutral,GREEN,0,Voice Response,XXXXX,851,TRUE,
12427,1,1,34,34,Incongruent,BLUE,0,Voice Response,RED,780,TRUE,
12427,1,1,35,35,Incongruent,GREEN,0,Voice Response,YELLOW,865,TRUE,
12427,1,1,36,36,CW,RED,0,Voice Response,GREEN,850,TRUE,
12427,1,1,37,37,Incongruent,BLUE,0,Voice Response,YELLOW,721,TRUE,
12427,1,1,38,38,Incongruent,RED,0,Voice Response,GREEN,854,TRUE,
12427,1,1,39,39,WC,GREEN,0,Voice Response,BLUE,795,TRUE,
12427,1,1,40,40,Incongruent,RED,0,Voice Response,YELLOW,792,TRUE,
12427,1,1,41,41,CW,BLUE,0,Voice Response,RED,738,TRUE,
12427,1,1,42,42,Incongruent,GREEN,0,Voice Response,YELLOW,785,TRUE,
12427,1,1,43,43,Double,YELLOW,0,Voice Response,GREEN,974,TRUE,
12427,1,1,44,44,Neutral,BLUE,0,Voice Response,XXXXX,799,TRUE,
12427,1,1,45,45,Incongruent,YELLOW,0,Voice Response,RED,1166,TRUE,
12427,1,1,46,46,WC,RED,0,Voice Response,BLUE,780,TRUE,
12427,1,1,47,47,Incongruent,GREEN,0,Voice Response,YELLOW,865,TRUE,
12427,1,1,48,48,CW,BLUE,0,Voice Response,GREEN,789,TRUE,
12427,1,1,49,49,Incongruent,RED,0,Voice Response,YELLOW,785,TRUE,
12427,1,1,50,50,Double,YELLOW,0,Voice Response,RED,732,TRUE,
12427,1,1,51,51,Incongruent,BLUE,0,Voice Response,GREEN,779,TRUE,
