Subj,Cond,Block,Trial,Order,!type,!color,Resp,Name,Stim,RT,Correct,
12449,1,1,1,1,instructions,None,57,SPACE,stroop3.txt,3367,TRUE,
12449,1,1,2,2,practice,GREEN,0,Voice Response,BLUE,6430,TRUE,
12449,1,1,3,3,practice,RED,0,Voice Response,YELLOW,1104,TRUE,
12449,1,1,4,4,practice,YELLOW,0,Voice Response,GREEN,890,TRUE,
12449,1,1,5,5,practice,BLUE,0,Voice Response,RED,1052,TRUE,
12449,1,1,6,6,practice,YELLOW,0,Voice Response,XXXXX,1037,TRUE,
12449,1,1,7,7,practice,BLUE,0,Voice Response,GREEN,1098,TRUE,
12449,1,1,8,8,practice,YELLOW,0,Voice Response,RED,912,TRUE,
12449,1,1,9,9,practice,GREEN,0,Voice Response,GREEN,873,TRUE,
12449,1,1,10,10,practice,RED,0,Voice Response,BLUE,850,TRUE,
12449,1,1,11,11,practice,BLUE,0,Voice Response,XXXXX,1033,TRUE,
12449,1,1,12,12,instructions,None,57,SPACE,stroop4.txt,38807,TRUE,
12449,1,1,13,13,Neutral,RED,0,Voice Response,XXXXX,830,TRUE,
12449,1,1,14,14,Incongruent,BLUE,0,Voice Response,YELLOW,924,TRUE,
12449,1,1,15,15,WC,YELLOW,0,Voice Response,RED,850,TRUE,
12449,1,1,16,16,Neutral,GREEN,0,Voice Response,XXXXX,851,TRUE,
12449,1,1,17,17,Incongruent,YELLOW,0,Voice Response,BLUE,853,TRUE,
12449,1,1,18,18,Neutral,RED,0,Voice Response,XXXXX,855,TRUE,
12449,1,1,19,19,Incongruent,YELLOW,0,Voice Response,BLUE,846,TRUE,
12449,1,1,20,20,Double,BLUE,0,Voice Response,YELLOW,925,TRUE,
12449,1,1,21,21,Incongruent,RED,0,Voice Response,GREEN,860,TRUE,
12449,1,1,22,22,Incongruent,YELLOW,0,Voice Response,BLUE,801,TRUE,
12449,1,1,23,23,WC,BLUE,0,Voice Response,GREEN,913,TRUE,
12449,1,1,24,24,Incongruent,RED,0,Voice Response,YELLOW,926,TRUE,
12449,1,1,25,25,Double,YELLOW,0,Voice Response,RED,913,TRUE,
12449,1,1,26,26,Neutral,GREEN,0,Voice Response,XXXXX,2742,TRUE,
12449,1,1,27,27,Neutral,BLUE,0,Voice Response,XXXXX,1095,TRUE,
12449,1,1,28,28,Neutral,RED,0,Voice Response,XXXXX,803,TRUE,
12449,1,1,29,29,Incongruent,BLUE,0,Voice Response,YELLOW,917,TRUE,
12449,1,1,30,30,Incongruent,RED,0,Voice Response,GREEN,719,TRUE,
12449,1,1,31,31,WC,GREEN,0,Voice Response,BLUE,915,TRUE,
12449,1,1,32,32,Incongruent,YELLOW,0,Voice Response,RED,849,TRUE,
12449,1,1,33,33,Neutral,GREEN,0,Voice Response,XXXXX,912,TRUE,
12449,1,1,34,34,Incongruent,BLUE,0,Voice Response,RED,2235,TRUE,
12449,1,1,35,35,Incongruent,GREEN,0,Voice Response,YELLOW,919,TRUE,
12449,1,1,36,36,CW,RED,0,Voice Response,GREEN,783,TRUE,
12449,1,1,37,37,Incongruent,BLUE,0,Voice Response,YELLOW,790,TRUE,
12449,1,1,38,38,Incongruent,RED,0,Voice Response,GREEN,790,TRUE,
12449,1,1,39,39,WC,GREEN,0,Voice Response,BLUE,1479,TRUE,
12449,1,1,40,40,Incongruent,RED,0,Voice Response,YELLOW,910,TRUE,
12449,1,1,41,41,CW,BLUE,0,Voice Response,RED,863,TRUE,
12449,1,1,42,42,Incongruent,GREEN,0,Voice Response,YELLOW,940,TRUE,
12449,1,1,43,43,Double,YELLOW,0,Voice Response,GREEN,785,TRUE,
12449,1,1,44,44,Neutral,BLUE,0,Voice Response,XXXXX,852,TRUE,
12449,1,1,45,45,Incongruent,YELLOW,0,Voice Response,RED,797,TRUE,
12449,1,1,46,46,WC,RED,0,Voice Response,BLUE,791,TRUE,
12449,1,1,47,47,Incongruent,GREEN,0,Voice Response,YELLOW,858,TRUE,
12449,1,1,48,48,CW,BLUE,0,Voice Response,GREEN,1486,TRUE,
12449,1,1,49,49,Incongruent,RED,0,Voice Response,YELLOW,850,TRUE,
12449,1,1,50,50,Double,YELLOW,0,Voice Response,RED,852,TRUE,
12449,1,1,51,51,Incongruent,BLUE,0,Voice Response,GREEN,869,TRUE,
12449,1,1,52,52,CW,YELLOW,0,Voice Response,BLUE,784,TRUE,
12449,1,1,53,53,Neutral,RED,0,Voice Response,XXXXX,792,TRUE,
12449,1,1,54,54,Incongruent,GREEN,0,Voice Response,BLUE,919,TRUE,
12449,1,1,55,55,Incongruent,YELLOW,0,Voice Response,RED,855,TRUE,
12449,1,1,56,56,Incongruent,GREEN,0,Voice Response,BLUE,1099,TRUE,
12449,1,1,57,57,Double,BLUE,0,Voice Response,GREEN,976,TRUE,
12449,1,1,58,58,Incongruent,RED,0,Voice Response,YELLOW,799,TRUE,
12449,1,1,59,59,Incongruent,GREEN,0,Voice Response,BLUE,1156,TRUE,
12449,1,1,60,60,CW,RED,0,Voice Response,GREEN,1294,TRUE,
12449,1,1,61,61,Incongruent,YELLOW,0,Voice Response,BLUE,1047,TRUE,
12449,1,1,62,62,Neutral,RED,0,Voice Response,XXXXX,793,TRUE,
12449,1,1,63,63,Block,None,57,SPACE,Press Spacebar,2546,TRUE,
12449,1,1,64,64,Neutral,BLUE,0,Voice Response,XXXXX,1349,TRUE,
12449,1,1,65,65,Incongruent,YELLOW,0,Voice Response,RED,780,TRUE,
12449,1,1,66,66,Incongruent,BLUE,0,Voice Response,GREEN,1240,TRUE,
12449,1,1,67,67,Incongruent,YELLOW,0,Voice Response,RED,860,TRUE,
12449,1,1,68,68,CW,GREEN,0,Voice Response,YELLOW,1045,TRUE,
12449,1,1,69,69,Incongruent,BLUE,0,Voice Response,RED,1047,TRUE,
12449,1,1,70,70,Incongruent,GREEN,0,Voice Response,YELLOW,1103,TRUE,
12449,1,1,71,71,WC,YELLOW,0,Voice Response,BLUE,784,TRUE,
12449,1,1,72,72,Incongruent,GREEN,0,Voice Response,RED,852,TRUE,
12449,1,1,73,73,WC,RED,0,Voice Response,YELLOW,975,TRUE,
12449,1,1,74,74,Neutral,GREEN,0,Voice Response,XXXXX,4228,TRUE,
12449,1,1,75,75,Incongruent,RED,0,Voice Response,BLUE,863,TRUE,
12449,1,1,76,76,WC,BLUE,0,Voice Response,GREEN,1109,TRUE,
12449,1,1,77,77,Incongruent,YELLOW,0,Voice Response,RED,864,TRUE,
12449,1,1,78,78,Incongruent,BLUE,0,Voice Response,GREEN,967,TRUE,
12449,1,1,79,79,Incongruent,YELLOW,0,Voice Response,RED,853,TRUE,
12449,1,1,80,80,CW,GREEN,0,Voice Response,YELLOW,1005,TRUE,
12449,1,1,81,81,Incongruent,RED,0,Voice Response,BLUE,856,TRUE,
12449,1,1,82,82,Incongruent,GREEN,0,Voice Response,YELLOW,919,TRUE,
12449,1,1,83,83,Neutral,BLUE,0,Voice Response,XXXXX,977,TRUE,
12449,1,1,84,84,Incongruent,GREEN,0,Voice Response,YELLOW,1044,TRUE,
