Subj,Cond,Block,Trial,Order,!type,!color,Resp,Name,Stim,RT,Correct,
10001,1,1,1,1,instructions,None,252,MOUSE-L,stroop3.txt,152978,FALSE,
10001,1,1,2,2,practice,GREEN,0,Voice Response,BLUE,1052,TRUE,
10001,1,1,3,3,practice,RED,0,Voice Response,YELLOW,915,TRUE,
10001,1,1,4,4,practice,YELLOW,0,Voice Response,GREEN,852,TRUE,
10001,1,1,5,5,practice,BLUE,0,Voice Response,RED,1035,TRUE,
10001,1,1,6,6,practice,YELLOW,0,Voice Response,XXXXX,976,TRUE,
10001,1,1,7,7,practice,BLUE,0,Voice Response,GREEN,801,TRUE,
10001,1,1,8,8,practice,YELLOW,0,Voice Response,RED,791,TRUE,
10001,1,1,9,9,practice,GREEN,0,Voice Response,GREEN,1042,TRUE,
10001,1,1,10,10,practice,RED,0,Voice Response,BLUE,922,TRUE,
10001,1,1,11,11,practice,BLUE,0,Voice Response,XXXXX,786,TRUE,
10001,1,1,12,12,instructions,None,57,SPACE,stroop4.txt,79682,TRUE,
10001,1,1,13,13,Neutral,RED,0,Voice Response,XXXXX,772,TRUE,
10001,1,1,14,14,Incongruent,BLUE,0,Voice Response,YELLOW,796,TRUE,
10001,1,1,15,15,WC,YELLOW,0,Voice Response,RED,733,TRUE,
10001,1,1,16,16,Neutral,GREEN,0,Voice Response,XXXXX,911,TRUE,
10001,1,1,17,17,Incongruent,YELLOW,0,Voice Response,BLUE,802,TRUE,
10001,1,1,18,18,Neutral,RED,0,Voice Response,XXXXX,721,TRUE,
10001,1,1,19,19,Incongruent,YELLOW,0,Voice Response,BLUE,795,TRUE,
10001,1,1,20,20,Double,BLUE,0,Voice Response,YELLOW,924,TRUE,
10001,1,1,21,21,Incongruent,RED,0,Voice Response,GREEN,920,TRUE,
10001,1,1,22,22,Incongruent,YELLOW,0,Voice Response,BLUE,723,TRUE,
10001,1,1,23,23,WC,BLUE,0,Voice Response,GREEN,1041,TRUE,
10001,1,1,24,24,Incongruent,RED,0,Voice Response,YELLOW,921,TRUE,
10001,1,1,25,25,Double,YELLOW,0,Voice Response,RED,733,TRUE,
10001,1,1,26,26,Neutral,GREEN,0,Voice Response,XXXXX,781,TRUE,
10001,1,1,27,27,Neutral,BLUE,0,Voice Response,XXXXX,848,TRUE,
10001,1,1,28,28,Neutral,RED,0,Voice Response,XXXXX,745,TRUE,
10001,1,1,29,29,Incongruent,BLUE,0,Voice Response,YELLOW,791,TRUE,
10001,1,1,30,30,Incongruent,RED,0,Voice Response,GREEN,739,TRUE,
10001,1,1,31,31,WC,GREEN,0,Voice Response,BLUE,917,TRUE,
10001,1,1,32,32,Incongruent,YELLOW,0,Voice Response,RED,719,TRUE,
10001,1,1,33,33,Neutral,GREEN,0,Voice Response,XXXXX,794,TRUE,
10001,1,1,34,34,Incongruent,BLUE,0,Voice Response,RED,851,TRUE,
10001,1,1,35,35,Incongruent,GREEN,0,Voice Response,YELLOW,853,TRUE,
10001,1,1,36,36,CW,RED,0,Voice Response,GREEN,854,TRUE,
10001,1,1,37,37,Incongruent,BLUE,0,Voice Response,YELLOW,795,TRUE,
10001,1,1,38,38,Incongruent,RED,0,Voice Response,GREEN,793,TRUE,
10001,1,1,39,39,WC,GREEN,0,Voice Response,BLUE,982,TRUE,
10001,1,1,40,40,Incongruent,RED,0,Voice Response,YELLOW,852,TRUE,
10001,1,1,41,41,CW,BLUE,0,Voice Response,RED,792,TRUE,
10001,1,1,42,42,Incongruent,GREEN,0,Voice Response,YELLOW,921,TRUE,
10001,1,1,43,43,Double,YELLOW,0,Voice Response,GREEN,846,TRUE,
10001,1,1,44,44,Neutral,BLUE,0,Voice Response,XXXXX,803,TRUE,
10001,1,1,45,45,Incongruent,YELLOW,0,Voice Response,RED,976,TRUE,
10001,1,1,46,46,WC,RED,0,Voice Response,BLUE,801,TRUE,
10001,1,1,47,47,Incongruent,GREEN,0,Voice Response,YELLOW,842,TRUE,
10001,1,1,48,48,CW,BLUE,0,Voice Response,GREEN,921,TRUE,
10001,1,1,49,49,Incongruent,RED,0,Voice Response,YELLOW,795,TRUE,
10001,1,1,50,50,Double,YELLOW,0,Voice Response,RED,864,TRUE,
10001,1,1,51,51,Incongruent,BLUE,0,Voice Response,GREEN,1048,TRUE,
10001,1,1,52,52,CW,YELLOW,0,Voice Response,BLUE,912,TRUE,
10001,1,1,53,53,Neutral,RED,0,Voice Response,XXXXX,983,TRUE,
10001,1,1,54,54,Incongruent,GREEN,0,Voice Response,BLUE,1169,TRUE,
10001,1,1,55,55,Incongruent,YELLOW,0,Voice Response,RED,845,TRUE,
10001,1,1,56,56,Incongruent,GREEN,0,Voice Response,BLUE,924,TRUE,
10001,1,1,57,57,Double,BLUE,0,Voice Response,GREEN,798,TRUE,
10001,1,1,58,58,Incongruent,RED,0,Voice Response,YELLOW,971,TRUE,
10001,1,1,59,59,Incongruent,GREEN,0,Voice Response,BLUE,858,TRUE,
10001,1,1,60,60,CW,RED,0,Voice Response,GREEN,920,TRUE,
10001,1,1,61,61,Incongruent,YELLOW,0,Voice Response,BLUE,723,TRUE,
10001,1,1,62,62,Neutral,RED,0,Voice Response,XXXXX,797,TRUE,
