Subj,Cond,Block,Trial,Order,!type,!color,Resp,Name,Stim,RT,Correct,
12198,D,1,1,1,instructions,None,252,MOUSE-L,stroop3.txt,6781,FALSE,
12198,D,1,2,2,practice,GREEN,0,Voice Response,BLUE,1827,TRUE,
12198,D,1,3,3,practice,RED,0,Voice Response,YELLOW,1420,TRUE,
12198,D,1,4,4,practice,YELLOW,0,Voice Response,GREEN,1859,TRUE,
12198,D,1,5,5,practice,BLUE,0,Voice Response,RED,1285,TRUE,
12198,D,1,6,6,practice,YELLOW,0,Voice Response,XXXXX,1167,TRUE,
12198,D,1,7,7,practice,BLUE,0,Voice Response,GREEN,1225,TRUE,
12198,D,1,8,8,practice,YELLOW,0,Voice Response,RED,979,TRUE,
12198,D,1,9,9,practice,GREEN,0,Voice Response,GREEN,1481,TRUE,
12198,D,1,10,10,practice,RED,0,Voice Response,BLUE,1031,TRUE,
12198,D,1,11,11,practice,BLUE,0,Voice Response,XXXXX,1178,TRUE,
12198,D,1,12,12,instructions,None,57,SPACE,stroop4.txt,4459,TRUE,
12198,D,1,13,13,Neutral,BLUE,0,Voice Response,XXXXX,1452,TRUE,
12198,D,1,14,14,Neutral,YELLOW,0,Voice Response,XXXXX,1035,TRUE,
12198,D,1,15,15,Neutral,RED,0,Voice Response,XXXXX,911,TRUE,
12198,D,1,16,16,Neutral,BLUE,0,Voice Response,XXXXX,921,TRUE,
12198,D,1,17,17,Incongruent,RED,0,Voice Response,GREEN,1716,TRUE,
12198,D,1,18,18,Incongruent,BLUE,0,Voice Response,YELLOW,1288,TRUE,
12198,D,1,19,19,Incongruent,RED,0,Voice Response,GREEN,915,TRUE,
12198,D,1,20,20,WC,GREEN,0,Voice Response,YELLOW,1178,TRUE,
12198,D,1,21,21,Incongruent,RED,0,Voice Response,BLUE,982,TRUE,
12198,D,1,22,22,Incongruent,YELLOW,0,Voice Response,GREEN,1346,TRUE,
12198,D,1,23,23,Double,GREEN,0,Voice Response,YELLOW,1360,TRUE,
12198,D,1,24,24,Neutral,RED,0,Voice Response,XXXXX,1043,TRUE,
12198,D,1,25,25,Incongruent,GREEN,0,Voice Response,BLUE,2606,TRUE,
12198,D,1,26,26,Incongruent,RED,0,Voice Response,YELLOW,979,TRUE,
12198,D,1,27,27,Double,YELLOW,0,Voice Response,RED,1359,TRUE,
12198,D,1,28,28,Incongruent,GREEN,0,Voice Response,BLUE,1356,TRUE,
12198,D,1,29,29,Neutral,RED,0,Voice Response,XXXXX,1100,TRUE,
12198,D,1,30,30,Incongruent,YELLOW,0,Voice Response,GREEN,1346,TRUE,
12198,D,1,31,31,WC,GREEN,0,Voice Response,BLUE,1361,TRUE,
12198,D,1,32,32,Incongruent,RED,0,Voice Response,YELLOW,1298,TRUE,
12198,D,1,33,33,CW,GREEN,0,Voice Response,RED,1162,TRUE,
12198,D,1,34,34,Neutral,YELLOW,0,Voice Response,XXXXX,922,TRUE,
12198,D,1,35,35,Neutral,BLUE,0,Voice Response,XXXXX,1035,TRUE,
12198,D,1,36,36,Incongruent,RED,0,Voice Response,YELLOW,975,TRUE,
12198,D,1,37,37,Incongruent,GREEN,0,Voice Response,BLUE,1162,TRUE,
12198,D,1,38,38,Incongruent,YELLOW,0,Voice Response,RED,1115,TRUE,
12198,D,1,39,39,WC,RED,0,Voice Response,GREEN,1031,TRUE,
12198,D,1,40,40,Incongruent,BLUE,0,Voice Response,YELLOW,1300,TRUE,
12198,D,1,41,41,Incongruent,GREEN,0,Voice Response,RED,1153,TRUE,
12198,D,1,42,42,WC,RED,0,Voice Response,BLUE,914,TRUE,
12198,D,1,43,43,Neutral,YELLOW,0,Voice Response,XXXXX,1116,TRUE,
12198,D,1,44,44,Incongruent,BLUE,0,Voice Response,RED,1155,TRUE,
12198,D,1,45,45,Double,RED,0,Voice Response,BLUE,1167,TRUE,
12198,D,1,46,46,Incongruent,GREEN,0,Voice Response,YELLOW,1095,TRUE,
12198,D,1,47,47,Double,YELLOW,0,Voice Response,GREEN,1174,TRUE,
12198,D,1,48,48,Incongruent,BLUE,0,Voice Response,RED,1101,TRUE,
12198,D,1,49,49,CW,YELLOW,0,Voice Response,BLUE,971,TRUE,
12198,D,1,50,50,Incongruent,GREEN,0,Voice Response,RED,976,TRUE,
12198,D,1,51,51,CW,BLUE,0,Voice Response,GREEN,1173,TRUE,
12198,D,1,52,52,Incongruent,YELLOW,0,Voice Response,RED,1597,TRUE,
12198,D,1,53,53,CW,GREEN,0,Voice Response,YELLOW,969,TRUE,
12198,D,1,54,54,Incongruent,RED,0,Voice Response,BLUE,1045,TRUE,
12198,D,1,55,55,CW,YELLOW,0,Voice Response,RED,1733,TRUE,
12198,D,1,56,56,Incongruent,BLUE,0,Voice Response,GREEN,1907,TRUE,
12198,D,1,57,57,WC,GREEN,0,Voice Response,YELLOW,1854,TRUE,
12198,D,1,58,58,Incongruent,RED,0,Voice Response,BLUE,1099,TRUE,
12198,D,1,59,59,Incongruent,GREEN,0,Voice Response,YELLOW,2158,TRUE,
12198,D,1,60,60,Incongruent,RED,0,Voice Response,BLUE,1549,TRUE,
12198,D,1,61,61,Double,BLUE,0,Voice Response,RED,1409,TRUE,
12198,D,1,62,62,Neutral,GREEN,0,Voice Response,XXXXX,1164,TRUE,
12198,D,1,63,63,Block,None,57,SPACE,Press Spacebar,3946,TRUE,
12198,D,1,64,64,Neutral,YELLOW,0,Voice Response,XXXXX,1221,TRUE,
12198,D,1,65,65,Incongruent,BLUE,0,Voice Response,GREEN,1641,TRUE,
12198,D,1,66,66,CW,YELLOW,0,Voice Response,BLUE,1222,TRUE,
12198,D,1,67,67,Incongruent,GREEN,0,Voice Response,RED,1851,TRUE,
12198,D,1,68,68,Double,RED,0,Voice Response,GREEN,1603,TRUE,
12198,D,1,69,69,Incongruent,BLUE,0,Voice Response,YELLOW,1412,TRUE,
