Subj,Cond,Block,Trial,Order,!type,!color,Resp,Name,Stim,RT,Correct,
12132,D,1,1,1,instructions,None,57,SPACE,stroop3.txt,105714,TRUE,
12132,D,1,2,2,practice,GREEN,0,Voice Response,BLUE,1318,TRUE,
12132,D,1,3,3,practice,RED,0,Voice Response,YELLOW,1096,TRUE,
12132,D,1,4,4,practice,YELLOW,0,Voice Response,GREEN,972,TRUE,
12132,D,1,5,5,practice,BLUE,0,Voice Response,RED,1040,TRUE,
12132,D,1,6,6,practice,YELLOW,0,Voice Response,XXXXX,1113,TRUE,
12132,D,1,7,7,practice,BLUE,0,Voice Response,GREEN,1108,TRUE,
12132,D,1,8,8,practice,YELLOW,0,Voice Response,RED,922,TRUE,
12132,D,1,9,9,practice,GREEN,0,Voice Response,GREEN,1731,TRUE,
12132,D,1,10,10,practice,RED,0,Voice Response,BLUE,1035,TRUE,
12132,D,1,11,11,practice,BLUE,0,Voice Response,XXXXX,975,TRUE,
12132,D,1,12,12,instructions,None,57,SPACE,stroop4.txt,15653,TRUE,
12132,D,1,13,13,Neutral,BLUE,0,Voice Response,XXXXX,763,TRUE,
12132,D,1,14,14,Neutral,YELLOW,0,Voice Response,XXXXX,903,TRUE,
12132,D,1,15,15,Neutral,RED,0,Voice Response,XXXXX,916,TRUE,
12132,D,1,16,16,Neutral,BLUE,0,Voice Response,XXXXX,790,TRUE,
12132,D,1,17,17,Incongruent,RED,0,Voice Response,GREEN,859,TRUE,
12132,D,1,18,18,Incongruent,BLUE,0,Voice Response,YELLOW,922,TRUE,
12132,D,1,19,19,Incongruent,RED,0,Voice Response,GREEN,725,TRUE,
12132,D,1,20,20,WC,GREEN,0,Voice Response,YELLOW,1173,TRUE,
12132,D,1,21,21,Incongruent,RED,0,Voice Response,BLUE,887,TRUE,
12132,D,1,22,22,Incongruent,YELLOW,0,Voice Response,GREEN,846,TRUE,
12132,D,1,23,23,Double,GREEN,0,Voice Response,YELLOW,986,TRUE,
12132,D,1,24,24,Neutral,RED,0,Voice Response,XXXXX,854,TRUE,
12132,D,1,25,25,Incongruent,GREEN,0,Voice Response,BLUE,1415,TRUE,
12132,D,1,26,26,Incongruent,RED,0,Voice Response,YELLOW,851,TRUE,
12132,D,1,27,27,Double,YELLOW,0,Voice Response,RED,975,TRUE,
12132,D,1,28,28,Incongruent,GREEN,0,Voice Response,BLUE,1044,TRUE,
12132,D,1,29,29,Neutral,RED,0,Voice Response,XXXXX,740,TRUE,
12132,D,1,30,30,Incongruent,YELLOW,0,Voice Response,GREEN,859,TRUE,
12132,D,1,31,31,WC,GREEN,0,Voice Response,BLUE,982,TRUE,
12132,D,1,32,32,Incongruent,RED,0,Voice Response,YELLOW,911,TRUE,
12132,D,1,33,33,CW,GREEN,0,Voice Response,RED,1422,TRUE,
12132,D,1,34,34,Neutral,YELLOW,0,Voice Response,XXXXX,1103,TRUE,
12132,D,1,35,35,Neutral,BLUE,0,Voice Response,XXXXX,794,TRUE,
12132,D,1,36,36,Incongruent,RED,0,Voice Response,YELLOW,792,TRUE,
12132,D,1,37,37,Incongruent,GREEN,0,Voice Response,BLUE,921,TRUE,
12132,D,1,38,38,Incongruent,YELLOW,0,Voice Response,RED,855,TRUE,
12132,D,1,39,39,WC,RED,0,Voice Response,GREEN,978,TRUE,
12132,D,1,40,40,Incongruent,BLUE,0,Voice Response,YELLOW,926,TRUE,
12132,D,1,41,41,Incongruent,GREEN,0,Voice Response,RED,1176,TRUE,
12132,D,1,42,42,WC,RED,0,Voice Response,BLUE,1289,TRUE,
12132,D,1,43,43,Neutral,YELLOW,0,Voice Response,XXXXX,1156,TRUE,
12132,D,1,44,44,Incongruent,BLUE,0,Voice Response,RED,859,TRUE,
12132,D,1,45,45,Double,RED,0,Voice Response,BLUE,789,TRUE,
12132,D,1,46,46,Incongruent,GREEN,0,Voice Response,YELLOW,918,TRUE,
12132,D,1,47,47,Double,YELLOW,0,Voice Response,GREEN,914,TRUE,
12132,D,1,48,48,Incongruent,BLUE,0,Voice Response,RED,1165,TRUE,
12132,D,1,49,49,CW,YELLOW,0,Voice Response,BLUE,912,TRUE,
12132,D,1,50,50,Incongruent,GREEN,0,Voice Response,RED,1046,TRUE,
12132,D,1,51,51,CW,BLUE,0,Voice Response,GREEN,1049,TRUE,
12132,D,1,52,52,Incongruent,YELLOW,0,Voice Response,RED,912,TRUE,
12132,D,1,53,53,CW,GREEN,0,Voice Response,YELLOW,863,TRUE,
12132,D,1,54,54,Incongruent,RED,0,Voice Response,BLUE,987,TRUE,
12132,D,1,55,55,CW,YELLOW,0,Voice Response,RED,917,TRUE,
12132,D,1,56,56,Incongruent,BLUE,0,Voice Response,GREEN,973,TRUE,
12132,D,1,57,57,WC,GREEN,0,Voice Response,YELLOW,981,TRUE,
