Subj,Cond,Block,Trial,Order,!type,!color,Resp,Name,Stim,RT,Correct,
12163,D,1,1,1,instructions,None,57,SPACE,stroop3.txt,6060,TRUE,
12163,D,1,2,2,practice,GREEN,0,Voice Response,BLUE,1278,TRUE,
12163,D,1,3,3,practice,RED,0,Voice Response,YELLOW,1052,TRUE,
12163,D,1,4,4,practice,YELLOW,0,Voice Response,GREEN,660,TRUE,
12163,D,1,5,5,practice,BLUE,0,Voice Response,RED,980,TRUE,
12163,D,1,6,6,practice,YELLOW,0,Voice Response,XXXXX,1177,TRUE,
12163,D,1,7,7,practice,BLUE,0,Voice Response,GREEN,1164,TRUE,
12163,D,1,8,8,practice,YELLOW,0,Voice Response,RED,908,TRUE,
12163,D,1,9,9,practice,GREEN,0,Voice Response,GREEN,1171,TRUE,
12163,D,1,10,10,practice,RED,0,Voice Response,BLUE,1036,TRUE,
12163,D,1,11,11,practice,BLUE,0,Voice Response,XXXXX,1035,TRUE,
12163,D,1,12,12,instructions,None,57,SPACE,stroop4.txt,67913,TRUE,
12163,D,1,13,13,Neutral,GREEN,0,Voice Response,XXXXX,1041,TRUE,
12163,D,1,14,14,Conflict,BLUE,0,Voice Response,YELLOW,1040,TRUE,
12163,D,1,15,15,NegativePrime,YELLOW,0,Voice Response,GREEN,900,TRUE,
12163,D,1,16,16,Neutral,BLUE,0,Voice Response,XXXXX,910,TRUE,
12163,D,1,17,17,Conflict,GREEN,0,Voice Response,YELLOW,859,TRUE,
12163,D,1,18,18,Conflict,GREEN,0,Voice Response,RED,1101,TRUE,
12163,D,1,19,19,Conflict,YELLOW,0,Voice Response,BLUE,851,TRUE,
12163,D,1,20,20,NegativePrime,BLUE,0,Voice Response,RED,848,TRUE,
12163,D,1,21,21,Conflict,YELLOW,0,Voice Response,GREEN,837,TRUE,
12163,D,1,22,22,Conflict,RED,0,Voice Response,YELLOW,854,TRUE,
12163,D,1,23,23,Conflict,RED,0,Voice Response,BLUE,792,TRUE,
12163,D,1,24,24,Conflict,GREEN,0,Voice Response,YELLOW,917,TRUE,
12163,D,1,25,25,Neutral,GREEN,0,Voice Response,XXXXX,777,TRUE,
12163,D,1,26,26,Conflict,YELLOW,0,Voice Response,GREEN,798,TRUE,
12163,D,1,27,27,NegativePrime,GREEN,0,Voice Response,BLUE,923,TRUE,
12163,D,1,28,28,Conflict,RED,0,Voice Response,GREEN,786,TRUE,
12163,D,1,29,29,Conflict,YELLOW,0,Voice Response,BLUE,852,TRUE,
12163,D,1,30,30,Neutral,RED,0,Voice Response,XXXXX,789,TRUE,
12163,D,1,31,31,Conflict,RED,0,Voice Response,BLUE,914,TRUE,
12163,D,1,32,32,NegativePrime,BLUE,0,Voice Response,YELLOW,924,TRUE,
12163,D,1,33,33,Conflict,BLUE,0,Voice Response,RED,846,TRUE,
