Subj,Cond,Block,Trial,Order,!type,!color,Resp,Name,Stim,RT,Correct,
11029,1,1,1,1,instructions,None,57,SPACE,stroop3.txt,33371,TRUE,
11029,1,1,2,2,practice,GREEN,0,Voice Response,BLUE,1202,TRUE,
11029,1,1,3,3,practice,RED,0,Voice Response,YELLOW,1033,TRUE,
11029,1,1,4,4,practice,YELLOW,0,Voice Response,GREEN,849,TRUE,
11029,1,1,5,5,practice,BLUE,0,Voice Response,RED,908,TRUE,
11029,1,1,6,6,practice,YELLOW,0,Voice Response,XXXXX,908,TRUE,
11029,1,1,7,7,practice,BLUE,0,Voice Response,GREEN,856,TRUE,
11029,1,1,8,8,practice,YELLOW,0,Voice Response,RED,795,TRUE,
11029,1,1,9,9,practice,GREEN,0,Voice Response,GREEN,860,TRUE,
11029,1,1,10,10,practice,RED,0,Voice Response,BLUE,726,TRUE,
11029,1,1,11,11,practice,BLUE,0,Voice Response,XXXXX,858,TRUE,
11029,1,1,12,12,instructions,None,57,SPACE,stroop4.txt,37617,TRUE,
11029,1,1,1,13,Neutral,BLUE,0,Voice Response,XXXXX,901,TRUE,
11029,1,1,2,14,Conflict,RED,0,Voice Response,GREEN,780,TRUE,
11029,1,1,3,15,Conflict,BLUE,0,Voice Response,YELLOW,860,TRUE,
11029,1,1,4,16,Conflict,GREEN,0,Voice Response,BLUE,797,TRUE,
11029,1,1,5,17,NegativePrime,BLUE,0,Voice Response,RED,792,TRUE,
11029,1,1,6,18,Conflict,GREEN,0,Voice Response,YELLOW,797,TRUE,
11029,1,1,7,19,Conflict,GREEN,0,Voice Response,RED,861,TRUE,
11029,1,1,8,20,Conflict,BLUE,0,Voice Response,YELLOW,860,TRUE,
11029,1,1,9,21,Conflict,RED,0,Voice Response,GREEN,849,TRUE,
11029,1,1,10,22,Conflict,BLUE,0,Voice Response,RED,846,TRUE,
11029,1,1,11,23,NegativePrime,RED,0,Voice Response,GREEN,985,TRUE,
11029,1,1,12,24,Conflict,RED,0,Voice Response,BLUE,849,TRUE,
11029,1,1,13,25,NegativePrime,BLUE,0,Voice Response,YELLOW,787,TRUE,
11029,1,1,14,26,Conflict,RED,0,Voice Response,GREEN,975,TRUE,
11029,1,1,15,27,NegativePrime,GREEN,0,Voice Response,BLUE,847,TRUE,
11029,1,1,16,28,Neutral,GREEN,0,Voice Response,XXXXX,861,TRUE,
11029,1,1,17,29,Conflict,RED,0,Voice Response,YELLOW,1795,TRUE,
11029,1,1,18,30,NegativePrime,YELLOW,0,Voice Response,BLUE,923,TRUE,
