Subj,Cond,Block,Trial,Order,!type,!color,Resp,Name,Stim,RT,Correct,
11077,1,1,1,1,instructions,None,57,SPACE,stroop3.txt,5991,TRUE,
11077,1,1,2,2,practice,GREEN,0,Voice Response,BLUE,2296,TRUE,
11077,1,1,3,3,practice,RED,0,Voice Response,YELLOW,0,TRUE,
11077,1,1,4,4,practice,YELLOW,0,Voice Response,GREEN,1911,TRUE,
11077,1,1,5,5,practice,BLUE,0,Voice Response,RED,737,TRUE,
11077,1,1,6,6,practice,YELLOW,0,Voice Response,XXXXX,1181,TRUE,
11077,1,1,7,7,practice,BLUE,0,Voice Response,GREEN,0,TRUE,
11077,1,1,8,8,practice,YELLOW,0,Voice Response,RED,167,TRUE,
11077,1,1,9,9,practice,GREEN,0,Voice Response,GREEN,989,TRUE,
11077,1,1,10,10,practice,RED,0,Voice Response,BLUE,1170,TRUE,
11077,1,1,11,11,practice,BLUE,0,Voice Response,XXXXX,122,TRUE,
11077,1,1,12,12,instructions,None,57,SPACE,stroop4.txt,34735,TRUE,
11077,1,1,13,13,Neutral,GREEN,0,Voice Response,XXXXX,867,TRUE,
11077,1,1,14,14,Conflict,BLUE,0,Voice Response,YELLOW,730,TRUE,
11077,1,1,15,15,NegativePrime,YELLOW,0,Voice Response,GREEN,750,TRUE,
11077,1,1,16,16,Neutral,BLUE,0,Voice Response,XXXXX,673,TRUE,
11077,1,1,17,17,Conflict,GREEN,0,Voice Response,YELLOW,746,TRUE,
11077,1,1,18,18,Conflict,GREEN,0,Voice Response,RED,668,TRUE,
11077,1,1,19,19,Conflict,YELLOW,0,Voice Response,BLUE,803,TRUE,
11077,1,1,20,20,NegativePrime,BLUE,0,Voice Response,RED,733,TRUE,
11077,1,1,21,21,Conflict,YELLOW,0,Voice Response,GREEN,729,TRUE,
11077,1,1,22,22,Conflict,RED,0,Voice Response,YELLOW,689,TRUE,
11077,1,1,23,23,Conflict,RED,0,Voice Response,BLUE,738,TRUE,
11077,1,1,24,24,Conflict,GREEN,0,Voice Response,YELLOW,745,TRUE,
11077,1,1,25,25,Neutral,GREEN,0,Voice Response,XXXXX,681,TRUE,
11077,1,1,26,26,Conflict,YELLOW,0,Voice Response,GREEN,740,TRUE,
11077,1,1,27,27,NegativePrime,GREEN,0,Voice Response,BLUE,737,TRUE,
11077,1,1,28,28,Conflict,RED,0,Voice Response,GREEN,674,TRUE,
