Subj,Cond,Block,Trial,Order,!type,!color,Resp,Name,Stim,RT,Correct,
12826,1,1,1,1,instructions,None,57,SPACE,stroop3.txt,12422,TRUE,
12826,1,1,2,2,practice,GREEN,0,Voice Response,BLUE,3690,TRUE,
12826,1,1,3,3,practice,RED,0,Voice Response,YELLOW,3155,TRUE,
12826,1,1,4,4,practice,YELLOW,0,Voice Response,GREEN,1616,TRUE,
12826,1,1,5,5,practice,BLUE,0,Voice Response,RED,904,TRUE,
12826,1,1,6,6,practice,YELLOW,0,Voice Response,XXXXX,1048,TRUE,
12826,1,1,7,7,practice,BLUE,0,Voice Response,GREEN,1409,TRUE,
12826,1,1,8,8,practice,YELLOW,0,Voice Response,RED,1168,TRUE,
12826,1,1,9,9,practice,GREEN,0,Voice Response,GREEN,792,TRUE,
12826,1,1,10,10,practice,RED,0,Voice Response,BLUE,1298,TRUE,
12826,1,1,11,11,practice,BLUE,0,Voice Response,XXXXX,719,TRUE,
12826,1,1,12,12,instructions,None,57,SPACE,stroop4.txt,19470,TRUE,
12826,1,1,13,13,Neutral,BLUE,0,Voice Response,XXXXX,1113,TRUE,
12826,1,1,14,14,Incongruent,YELLOW,0,Voice Response,RED,1360,TRUE,
12826,1,1,15,15,Incongruent,BLUE,0,Voice Response,GREEN,1166,TRUE,
12826,1,1,16,16,Incongruent,YELLOW,0,Voice Response,RED,1035,TRUE,
12826,1,1,17,17,CW,GREEN,0,Voice Response,YELLOW,627,TRUE,
12826,1,1,18,18,Incongruent,BLUE,0,Voice Response,RED,912,TRUE,
12826,1,1,19,19,Incongruent,GREEN,0,Voice Response,YELLOW,1555,TRUE,
12826,1,1,20,20,WC,YELLOW,0,Voice Response,BLUE,1041,TRUE,
12826,1,1,21,21,Incongruent,GREEN,0,Voice Response,RED,1480,TRUE,
12826,1,1,22,22,WC,RED,0,Voice Response,YELLOW,911,TRUE,
12826,1,1,23,23,Neutral,GREEN,0,Voice Response,XXXXX,1117,TRUE,
12826,1,1,24,24,Incongruent,RED,0,Voice Response,BLUE,1596,TRUE,
12826,1,1,25,25,WC,BLUE,0,Voice Response,GREEN,1424,TRUE,
12826,1,1,26,26,Incongruent,YELLOW,0,Voice Response,RED,1175,TRUE,
12826,1,1,27,27,Incongruent,BLUE,0,Voice Response,GREEN,1236,TRUE,
12826,1,1,28,28,Incongruent,YELLOW,0,Voice Response,RED,979,TRUE,
12826,1,1,29,29,CW,GREEN,0,Voice Response,YELLOW,1422,TRUE,
12826,1,1,30,30,Incongruent,RED,0,Voice Response,BLUE,1103,TRUE,
12826,1,1,31,31,Incongruent,GREEN,0,Voice Response,YELLOW,1547,TRUE,
12826,1,1,32,32,Neutral,BLUE,0,Voice Response,XXXXX,719,TRUE,
12826,1,1,33,33,Incongruent,GREEN,0,Voice Response,YELLOW,1666,TRUE,
12826,1,1,34,34,Neutral,BLUE,0,Voice Response,XXXXX,1413,TRUE,
12826,1,1,35,35,Incongruent,YELLOW,0,Voice Response,RED,1286,TRUE,
12826,1,1,36,36,Double,RED,0,Voice Response,YELLOW,1352,TRUE,
12826,1,1,37,37,Neutral,BLUE,0,Voice Response,XXXXX,1039,TRUE,
12826,1,1,38,38,Incongruent,GREEN,0,Voice Response,RED,1915,TRUE,
12826,1,1,39,39,WC,RED,0,Voice Response,YELLOW,2600,TRUE,
12826,1,1,40,40,Incongruent,BLUE,0,Voice Response,GREEN,1295,TRUE,
12826,1,1,41,41,Double,GREEN,0,Voice Response,BLUE,1047,TRUE,
12826,1,1,42,42,Incongruent,YELLOW,0,Voice Response,RED,1857,TRUE,
12826,1,1,43,43,Double,RED,0,Voice Response,YELLOW,1480,TRUE,
12826,1,1,44,44,Incongruent,BLUE,0,Voice Response,GREEN,1287,TRUE,
12826,1,1,45,45,Double,GREEN,0,Voice Response,BLUE,1415,TRUE,
12826,1,1,46,46,Neutral,YELLOW,0,Voice Response,XXXXX,1290,TRUE,
12826,1,1,47,47,Neutral,RED,0,Voice Response,XXXXX,1042,TRUE,
12826,1,1,48,48,Neutral,BLUE,0,Voice Response,XXXXX,1166,TRUE,
12826,1,1,49,49,Incongruent,RED,0,Voice Response,YELLOW,1166,TRUE,
12826,1,1,50,50,CW,GREEN,0,Voice Response,RED,974,TRUE,
12826,1,1,51,51,Incongruent,BLUE,0,Voice Response,YELLOW,1236,TRUE,
12826,1,1,52,52,Incongruent,RED,0,Voice Response,GREEN,1729,TRUE,
12826,1,1,53,53,Double,GREEN,0,Voice Response,RED,1653,TRUE,
12826,1,1,54,54,Incongruent,BLUE,0,Voice Response,YELLOW,166,TRUE,
12826,1,1,55,55,Incongruent,RED,0,Voice Response,GREEN,1120,TRUE,
12826,1,1,56,56,WC,GREEN,0,Voice Response,BLUE,1596,TRUE,
