Subj,Cond,Block,Trial,Order,!type,!color,Resp,Name,Stim,RT,Correct,
12612,1,1,1,1,instructions,None,57,SPACE,stroop3.txt,4168,TRUE,
12612,1,1,2,2,practice,GREEN,0,Voice Response,BLUE,6290,TRUE,
12612,1,1,3,3,practice,RED,0,Voice Response,YELLOW,1417,TRUE,
12612,1,1,4,4,practice,YELLOW,0,Voice Response,GREEN,1474,TRUE,
12612,1,1,5,5,practice,BLUE,0,Voice Response,RED,1299,TRUE,
12612,1,1,6,6,practice,YELLOW,0,Voice Response,XXXXX,1288,TRUE,
12612,1,1,7,7,practice,BLUE,0,Voice Response,GREEN,3357,TRUE,
12612,1,1,8,8,practice,YELLOW,0,Voice Response,RED,1155,TRUE,
12612,1,1,9,9,practice,GREEN,0,Voice Response,GREEN,1355,TRUE,
12612,1,1,10,10,practice,RED,0,Voice Response,BLUE,1235,TRUE,
12612,1,1,11,11,practice,BLUE,0,Voice Response,XXXXX,1099,TRUE,
12612,1,1,12,12,instructions,None,57,SPACE,stroop4.txt,6378,TRUE,
12612,1,1,13,13,Neutral,BLUE,0,Voice Response,XXXXX,1208,TRUE,
12612,1,1,14,14,Incongruent,YELLOW,0,Voice Response,RED,1106,TRUE,
12612,1,1,15,15,Incongruent,BLUE,0,Voice Response,GREEN,1174,TRUE,
12612,1,1,16,16,Incongruent,YELLOW,0,Voice Response,RED,1042,TRUE,
12612,1,1,17,17,CW,GREEN,0,Voice Response,YELLOW,1357,TRUE,
12612,1,1,18,18,Incongruent,BLUE,0,Voice Response,RED,1044,TRUE,
12612,1,1,19,19,Incongruent,GREEN,0,Voice Response,YELLOW,986,TRUE,
12612,1,1,20,20,WC,YELLOW,0,Voice Response,BLUE,975,TRUE,
12612,1,1,21,21,Incongruent,GREEN,0,Voice Response,RED,1237,TRUE,
12612,1,1,22,22,WC,RED,0,Voice Response,YELLOW,1039,TRUE,
12612,1,1,23,23,Neutral,GREEN,0,Voice Response,XXXXX,1051,TRUE,
12612,1,1,24,24,Incongruent,RED,0,Voice Response,BLUE,1098,TRUE,
12612,1,1,25,25,WC,BLUE,0,Voice Response,GREEN,1155,TRUE,
12612,1,1,26,26,Incongruent,YELLOW,0,Voice Response,RED,919,TRUE,
12612,1,1,27,27,Incongruent,BLUE,0,Voice Response,GREEN,1107,TRUE,
12612,1,1,28,28,Incongruent,YELLOW,0,Voice Response,RED,981,TRUE,
12612,1,1,29,29,CW,GREEN,0,Voice Response,YELLOW,1155,TRUE,
12612,1,1,30,30,Incongruent,RED,0,Voice Response,BLUE,1174,TRUE,
12612,1,1,31,31,Incongruent,GREEN,0,Voice Response,YELLOW,1042,TRUE,
12612,1,1,32,32,Neutral,BLUE,0,Voice Response,XXXXX,1044,TRUE,
12612,1,1,33,33,Incongruent,GREEN,0,Voice Response,YELLOW,1299,TRUE,
12612,1,1,34,34,Neutral,BLUE,0,Voice Response,XXXXX,975,TRUE,
12612,1,1,35,35,Incongruent,YELLOW,0,Voice Response,RED,982,TRUE,
12612,1,1,36,36,Double,RED,0,Voice Response,YELLOW,1104,TRUE,
12612,1,1,37,37,Neutral,BLUE,0,Voice Response,XXXXX,1040,TRUE,
12612,1,1,38,38,Incongruent,GREEN,0,Voice Response,RED,919,TRUE,
12612,1,1,39,39,WC,RED,0,Voice Response,YELLOW,1159,TRUE,
12612,1,1,40,40,Incongruent,BLUE,0,Voice Response,GREEN,862,TRUE,
12612,1,1,41,41,Double,GREEN,0,Voice Response,BLUE,985,TRUE,
12612,1,1,42,42,Incongruent,YELLOW,0,Voice Response,RED,916,TRUE,
12612,1,1,43,43,Double,RED,0,Voice Response,YELLOW,1032,TRUE,
12612,1,1,44,44,Incongruent,BLUE,0,Voice Response,GREEN,1045,TRUE,
12612,1,1,45,45,Double,GREEN,0,Voice Response,BLUE,1047,TRUE,
12612,1,1,46,46,Neutral,YELLOW,0,Voice Response,XXXXX,2099,TRUE,
12612,1,1,47,47,Neutral,RED,0,Voice Response,XXXXX,976,TRUE,
12612,1,1,48,48,Neutral,BLUE,0,Voice Response,XXXXX,852,TRUE,
12612,1,1,49,49,Incongruent,RED,0,Voice Response,YELLOW,1107,TRUE,
12612,1,1,50,50,CW,GREEN,0,Voice Response,RED,1225,TRUE,
12612,1,1,51,51,Incongruent,BLUE,0,Voice Response,YELLOW,1115,TRUE,
12612,1,1,52,52,Incongruent,RED,0,Voice Response,GREEN,912,TRUE,
12612,1,1,53,53,Double,GREEN,0,Voice Response,RED,987,TRUE,
12612,1,1,54,54,Incongruent,BLUE,0,Voice Response,YELLOW,479,TRUE,
12612,1,1,55,55,Incongruent,RED,0,Voice Response,GREEN,1046,TRUE,
12612,1,1,56,56,WC,GREEN,0,Voice Response,BLUE,926,TRUE,
12612,1,1,57,57,Incongruent,RED,0,Voice Response,YELLOW,1359,TRUE,
12612,1,1,58,58,CW,GREEN,0,Voice Response,RED,1166,TRUE,
12612,1,1,59,59,Neutral,BLUE,0,Voice Response,XXXXX,913,TRUE,
12612,1,1,60,60,Incongruent,YELLOW,0,Voice Response,RED,926,TRUE,
12612,1,1,61,61,CW,BLUE,0,Voice Response,YELLOW,982,TRUE,
12612,1,1,62,62,Neutral,GREEN,0,Voice Response,XXXXX,974,TRUE,
12612,1,1,63,63,Block,None,57,SPACE,Press Spacebar,1854,TRUE,
12612,1,1,64,64,Neutral,RED,0,Voice Response,XXXXX,921,TRUE,
12612,1,1,65,65,Incongruent,BLUE,0,Voice Response,YELLOW,1049,TRUE,
12612,1,1,66,66,WC,YELLOW,0,Voice Response,RED,973,TRUE,
12612,1,1,67,67,Neutral,GREEN,0,Voice Response,XXXXX,980,TRUE,
12612,1,1,68,68,Incongruent,YELLOW,0,Voice Response,BLUE,971,TRUE,
12612,1,1,69,69,Neutral,RED,0,Voice Response,XXXXX,104,TRUE,
12612,1,1,70,70,Incongruent,YELLOW,0,Voice Response,BLUE,1412,TRUE,
12612,1,1,71,71,Double,BLUE,0,Voice Response,YELLOW,1093,TRUE,
12612,1,1,72,72,Incongruent,RED,0,Voice Response,GREEN,1055,TRUE,
12612,1,1,73,73,Incongruent,YELLOW,0,Voice Response,BLUE,980,TRUE,
12612,1,1,74,74,WC,BLUE,0,Voice Response,GREEN,1170,TRUE,
12612,1,1,75,75,Incongruent,RED,0,Voice Response,YELLOW,1170,TRUE,
12612,1,1,76,76,Double,YELLOW,0,Voice Response,RED,1040,TRUE,
12612,1,1,77,77,Neutral,GREEN,0,Voice Response,XXXXX,980,TRUE,
12612,1,1,78,78,Neutral,BLUE,0,Voice Response,XXXXX,1048,TRUE,
12612,1,1,79,79,Neutral,RED,0,Voice Response,XXXXX,851,TRUE,
12612,1,1,80,80,Incongruent,BLUE,0,Voice Response,YELLOW,2599,TRUE,
12612,1,1,81,81,Incongruent,RED,0,Voice Response,GREEN,918,TRUE,
12612,1,1,82,82,WC,GREEN,0,Voice Response,BLUE,1036,TRUE,
12612,1,1,83,83,Incongruent,YELLOW,0,Voice Response,RED,977,TRUE,
12612,1,1,84,84,Neutral,GREEN,0,Voice Response,XXXXX,801,TRUE,
12612,1,1,85,85,Incongruent,BLUE,0,Voice Response,RED,1036,TRUE,
12612,1,1,86,86,Incongruent,GREEN,0,Voice Response,YELLOW,1098,TRUE,
12612,1,1,87,87,CW,RED,0,Voice Response,GREEN,1044,TRUE,
12612,1,1,88,88,Incongruent,BLUE,0,Voice Response,YELLOW,1046,TRUE,
12612,1,1,89,89,Incongruent,RED,0,Voice Response,GREEN,926,TRUE,
12612,1,1,90,90,WC,GREEN,0,Voice Response,BLUE,1419,TRUE,
12612,1,1,91,91,Incongruent,RED,0,Voice Response,YELLOW,1293,TRUE,
12612,1,1,92,92,CW,BLUE,0,Voice Response,RED,1107,TRUE,
12612,1,1,93,93,Incongruent,GREEN,0,Voice Response,YELLOW,1042,TRUE,
12612,1,1,94,94,Double,YELLOW,0,Voice Response,GREEN,1297,TRUE,
12612,1,1,95,95,Neutral,BLUE,0,Voice Response,XXXXX,2354,TRUE,
12612,1,1,96,96,Incongruent,YELLOW,0,Voice Response,RED,983,TRUE,
12612,1,1,97,97,WC,RED,0,Voice Response,BLUE,972,TRUE,
12612,1,1,98,98,Incongruent,GREEN,0,Voice Response,YELLOW,1224,TRUE,
12612,1,1,99,99,CW,BLUE,0,Voice Response,GREEN,982,TRUE,
12612,1,1,100,100,Incongruent,RED,0,Voice Response,YELLOW,912,TRUE,
12612,1,1,101,101,Double,YELLOW,0,Voice Response,RED,1178,TRUE,
12612,1,1,102,102,Incongruent,BLUE,0,Voice Response,GREEN,1049,TRUE,
12612,1,1,103,103,CW,YELLOW,0,Voice Response,BLUE,1033,TRUE,
12612,1,1,104,104,Neutral,RED,0,Voice Response,XXXXX,973,TRUE,
12612,1,1,105,105,Incongruent,GREEN,0,Voice Response,BLUE,1052,TRUE,
12612,1,1,106,106,Incongruent,YELLOW,0,Voice Response,RED,2347,TRUE,
12612,1,1,107,107,Incongruent,GREEN,0,Voice Response,BLUE,1290,TRUE,
12612,1,1,108,108,Double,BLUE,0,Voice Response,GREEN,1105,TRUE,
12612,1,1,109,109,Incongruent,RED,0,Voice Response,YELLOW,1110,TRUE,
12612,1,1,110,110,Incongruent,GREEN,0,Voice Response,BLUE,986,TRUE,
12612,1,1,111,111,CW,RED,0,Voice Response,GREEN,1038,TRUE,
12612,1,1,112,112,Incongruent,YELLOW,0,Voice Response,BLUE,1607,TRUE,
12612,1,1,113,113,Neutral,RED,0,Voice Response,XXXXX,171,TRUE,
12612,1,1,114,114,Block,None,57,SPACE,Press Spacebar,3714,TRUE,
12612,1,1,115,115,Neutral,BLUE,0,Voice Response,XXXXX,985,TRUE,
12612,1,1,116,116,Neutral,YELLOW,0,Voice Response,XXXXX,1352,TRUE,
12612,1,1,117,117,Neutral,RED,0,Voice Response,XXXXX,854,TRUE,
12612,1,1,118,118,Neutral,BLUE,0,Voice Response,XXXXX,1039,TRUE,
12612,1,1,119,119,Incongruent,RED,0,Voice Response,GREEN,1355,TRUE,
12612,1,1,120,120,Incongruent,BLUE,0,Voice Response,YELLOW,1113,TRUE,
12612,1,1,121,121,Incongruent,RED,0,Voice Response,GREEN,1302,TRUE,
12612,1,1,122,122,WC,GREEN,0,Voice Response,YELLOW,1596,TRUE,
12612,1,1,123,123,Incongruent,RED,0,Voice Response,BLUE,1288,TRUE,
12612,1,1,124,124,Incongruent,YELLOW,0,Voice Response,GREEN,1416,TRUE,
12612,1,1,125,125,Double,GREEN,0,Voice Response,YELLOW,1727,TRUE,
12612,1,1,126,126,Neutral,RED,0,Voice Response,XXXXX,926,TRUE,
12612,1,1,127,127,Incongruent,GREEN,0,Voice Response,BLUE,1176,TRUE,
12612,1,1,128,128,Incongruent,RED,0,Voice Response,YELLOW,984,TRUE,
12612,1,1,129,129,Double,YELLOW,0,Voice Response,RED,1715,TRUE,
12612,1,1,130,130,Incongruent,GREEN,0,Voice Response,BLUE,1107,TRUE,
12612,1,1,131,131,Neutral,RED,0,Voice Response,XXXXX,920,TRUE,
12612,1,1,132,132,Incongruent,YELLOW,0,Voice Response,GREEN,1475,TRUE,
12612,1,1,133,133,WC,GREEN,0,Voice Response,BLUE,1107,TRUE,
12612,1,1,134,134,Incongruent,RED,0,Voice Response,YELLOW,1174,TRUE,
12612,1,1,135,135,CW,GREEN,0,Voice Response,RED,1479,TRUE,
12612,1,1,136,136,Neutral,YELLOW,0,Voice Response,XXXXX,1348,TRUE,
12612,1,1,137,137,Neutral,BLUE,0,Voice Response,XXXXX,1349,TRUE,
12612,1,1,138,138,Incongruent,RED,0,Voice Response,YELLOW,1035,TRUE,
12612,1,1,139,139,Incongruent,GREEN,0,Voice Response,BLUE,1168,TRUE,
12612,1,1,140,140,Incongruent,YELLOW,0,Voice Response,RED,1607,TRUE,
12612,1,1,141,141,WC,RED,0,Voice Response,GREEN,1359,TRUE,
12612,1,1,142,142,Incongruent,BLUE,0,Voice Response,YELLOW,1288,TRUE,
12612,1,1,143,143,Incongruent,GREEN,0,Voice Response,RED,1173,TRUE,
12612,1,1,144,144,WC,RED,0,Voice Response,BLUE,1103,TRUE,
12612,1,1,145,145,Neutral,YELLOW,0,Voice Response,XXXXX,1038,TRUE,
12612,1,1,146,146,Incongruent,BLUE,0,Voice Response,RED,1172,TRUE,
12612,1,1,147,147,Double,RED,0,Voice Response,BLUE,1234,TRUE,
12612,1,1,148,148,Incongruent,GREEN,0,Voice Response,YELLOW,1158,TRUE,
12612,1,1,149,149,Double,YELLOW,0,Voice Response,GREEN,1419,TRUE,
12612,1,1,150,150,Incongruent,BLUE,0,Voice Response,RED,1049,TRUE,
12612,1,1,151,151,CW,YELLOW,0,Voice Response,BLUE,1472,TRUE,
12612,1,1,152,152,Incongruent,GREEN,0,Voice Response,RED,1165,TRUE,
12612,1,1,153,153,CW,BLUE,0,Voice Response,GREEN,4370,TRUE,
12612,1,1,154,154,Incongruent,YELLOW,0,Voice Response,RED,1277,TRUE,
12612,1,1,155,155,CW,GREEN,0,Voice Response,YELLOW,1240,TRUE,
12612,1,1,156,156,Incongruent,RED,0,Voice Response,BLUE,1113,TRUE,
12612,1,1,157,157,CW,YELLOW,0,Voice Response,RED,1231,TRUE,
12612,1,1,158,158,Incongruent,BLUE,0,Voice Response,GREEN,1978,TRUE,
