Subj,Cond,Block,Trial,Order,!type,!color,Resp,Name,Stim,RT,Correct,
12441,B,1,1,1,instructions,None,57,SPACE,stroop3.txt,105511,TRUE,
12441,B,1,2,2,practice,GREEN,0,Voice Response,BLUE,988,TRUE,
12441,B,1,3,3,practice,RED,0,Voice Response,YELLOW,856,TRUE,
12441,B,1,4,4,practice,YELLOW,0,Voice Response,GREEN,787,TRUE,
12441,B,1,5,5,practice,BLUE,0,Voice Response,RED,916,TRUE,
12441,B,1,6,6,practice,YELLOW,0,Voice Response,XXXXX,791,TRUE,
12441,B,1,7,7,practice,BLUE,0,Voice Response,GREEN,1173,TRUE,
12441,B,1,8,8,practice,YELLOW,0,Voice Response,RED,788,TRUE,
12441,B,1,9,9,practice,GREEN,0,Voice Response,GREEN,856,TRUE,
12441,B,1,10,10,practice,RED,0,Voice Response,BLUE,964,TRUE,
12441,B,1,11,11,practice,BLUE,0,Voice Response,XXXXX,804,TRUE,
12441,B,1,12,12,instructions,None,57,SPACE,stroop4.txt,45751,TRUE,
12441,B,1,13,13,Neutral,BLUE,0,Voice Response,XXXXX,877,TRUE,
12441,B,1,14,14,Incongruent,YELLOW,0,Voice Response,RED,678,TRUE,
12441,B,1,15,15,Incongruent,BLUE,0,Voice Response,GREEN,793,TRUE,
12441,B,1,16,16,Incongruent,YELLOW,0,Voice Response,RED,800,TRUE,
12441,B,1,17,17,CW,GREEN,0,Voice Response,YELLOW,719,TRUE,
12441,B,1,18,18,Incongruent,BLUE,0,Voice Response,RED,731,TRUE,
12441,B,1,19,19,Incongruent,GREEN,0,Voice Response,YELLOW,839,TRUE,
12441,B,1,20,20,WC,YELLOW,0,Voice Response,BLUE,674,TRUE,
12441,B,1,21,21,Incongruent,GREEN,0,Voice Response,RED,728,TRUE,
12441,B,1,22,22,WC,RED,0,Voice Response,YELLOW,679,TRUE,
12441,B,1,23,23,Neutral,GREEN,0,Voice Response,XXXXX,669,TRUE,
12441,B,1,24,24,Incongruent,RED,0,Voice Response,BLUE,722,TRUE,
12441,B,1,25,25,WC,BLUE,0,Voice Response,GREEN,735,TRUE,
12441,B,1,26,26,Incongruent,YELLOW,0,Voice Response,RED,599,TRUE,
12441,B,1,27,27,Incongruent,BLUE,0,Voice Response,GREEN,849,TRUE,
12441,B,1,28,28,Incongruent,YELLOW,0,Voice Response,RED,719,TRUE,
12441,B,1,29,29,CW,GREEN,0,Voice Response,YELLOW,853,TRUE,
12441,B,1,30,30,Incongruent,RED,0,Voice Response,BLUE,795,TRUE,
12441,B,1,31,31,Incongruent,GREEN,0,Voice Response,YELLOW,853,TRUE,
12441,B,1,32,32,Neutral,BLUE,0,Voice Response,XXXXX,731,TRUE,
12441,B,1,33,33,Incongruent,GREEN,0,Voice Response,YELLOW,779,TRUE,
12441,B,1,34,34,Neutral,BLUE,0,Voice Response,XXXXX,681,TRUE,
12441,B,1,35,35,Incongruent,YELLOW,0,Voice Response,RED,716,TRUE,
12441,B,1,36,36,Double,RED,0,Voice Response,YELLOW,789,TRUE,
12441,B,1,37,37,Neutral,BLUE,0,Voice Response,XXXXX,725,TRUE,
