Subj,Cond,Block,Trial,Order,!type,!color,Resp,Name,Stim,RT,Correct,
20218,1,1,1,1,instructions,None,57,SPACE,stroop3.txt,25856,TRUE,
20218,1,1,2,2,practice,GREEN,0,Voice Response,BLUE,1255,TRUE,
20218,1,1,3,3,practice,RED,0,Voice Response,YELLOW,800,TRUE,
20218,1,1,4,4,practice,YELLOW,0,Voice Response,GREEN,613,TRUE,
20218,1,1,5,5,practice,BLUE,0,Voice Response,RED,621,TRUE,
20218,1,1,6,6,practice,YELLOW,0,Voice Response,XXXXX,791,TRUE,
20218,1,1,7,7,practice,BLUE,0,Voice Response,GREEN,795,TRUE,
20218,1,1,8,8,practice,YELLOW,0,Voice Response,RED,1120,TRUE,
20218,1,1,9,9,practice,GREEN,0,Voice Response,GREEN,805,TRUE,
20218,1,1,10,10,practice,RED,0,Voice Response,BLUE,792,TRUE,
20218,1,1,11,11,practice,BLUE,0,Voice Response,XXXXX,676,TRUE,
20218,1,1,12,12,instructions,None,57,SPACE,stroop4.txt,33365,TRUE,
20218,1,1,13,13,Neutral,BLUE,0,Voice Response,XXXXX,724,TRUE,
20218,1,1,14,14,Incongruent,YELLOW,0,Voice Response,RED,674,TRUE,
20218,1,1,15,15,Incongruent,BLUE,0,Voice Response,GREEN,795,TRUE,
20218,1,1,16,16,Incongruent,YELLOW,0,Voice Response,RED,679,TRUE,
20218,1,1,17,17,CW,GREEN,0,Voice Response,YELLOW,799,TRUE,
20218,1,1,18,18,Incongruent,BLUE,0,Voice Response,RED,683,TRUE,
20218,1,1,19,19,Incongruent,GREEN,0,Voice Response,YELLOW,804,TRUE,
20218,1,1,20,20,WC,YELLOW,0,Voice Response,BLUE,790,TRUE,
20218,1,1,21,21,Incongruent,GREEN,0,Voice Response,RED,794,TRUE,
20218,1,1,22,22,WC,RED,0,Voice Response,YELLOW,676,TRUE,
20218,1,1,23,23,Neutral,GREEN,0,Voice Response,XXXXX,858,TRUE,
20218,1,1,24,24,Incongruent,RED,0,Voice Response,BLUE,734,TRUE,
20218,1,1,25,25,WC,BLUE,0,Voice Response,GREEN,685,TRUE,
20218,1,1,26,26,Incongruent,YELLOW,0,Voice Response,RED,685,TRUE,
20218,1,1,27,27,Incongruent,BLUE,0,Voice Response,GREEN,788,TRUE,
20218,1,1,28,28,Incongruent,YELLOW,0,Voice Response,RED,732,TRUE,
20218,1,1,29,29,CW,GREEN,0,Voice Response,YELLOW,802,TRUE,
20218,1,1,30,30,Incongruent,RED,0,Voice Response,BLUE,670,TRUE,
20218,1,1,31,31,Incongruent,GREEN,0,Voice Response,YELLOW,791,TRUE,
20218,1,1,32,32,Neutral,BLUE,0,Voice Response,XXXXX,864,TRUE,
20218,1,1,33,33,Incongruent,GREEN,0,Voice Response,YELLOW,739,TRUE,
20218,1,1,34,34,Neutral,BLUE,0,Voice Response,XXXXX,677,TRUE,
20218,1,1,35,35,Incongruent,YELLOW,0,Voice Response,RED,664,TRUE,
20218,1,1,36,36,Double,RED,0,Voice Response,YELLOW,621,TRUE,
20218,1,1,37,37,Neutral,BLUE,0,Voice Response,XXXXX,602,TRUE,
20218,1,1,38,38,Incongruent,GREEN,0,Voice Response,RED,729,TRUE,
20218,1,1,39,39,WC,RED,0,Voice Response,YELLOW,680,TRUE,
20218,1,1,40,40,Incongruent,BLUE,0,Voice Response,GREEN,679,TRUE,
20218,1,1,41,41,Double,GREEN,0,Voice Response,BLUE,671,TRUE,
20218,1,1,42,42,Incongruent,YELLOW,0,Voice Response,RED,672,TRUE,
20218,1,1,43,43,Double,RED,0,Voice Response,YELLOW,542,TRUE,
20218,1,1,44,44,Incongruent,BLUE,0,Voice Response,GREEN,615,TRUE,
20218,1,1,45,45,Double,GREEN,0,Voice Response,BLUE,743,TRUE,
20218,1,1,46,46,Neutral,YELLOW,0,Voice Response,XXXXX,797,TRUE,
20218,1,1,47,47,Neutral,RED,0,Voice Response,XXXXX,550,TRUE,
20218,1,1,48,48,Neutral,BLUE,0,Voice Response,XXXXX,685,TRUE,
20218,1,1,49,49,Incongruent,RED,0,Voice Response,YELLOW,746,TRUE,
20218,1,1,50,50,CW,GREEN,0,Voice Response,RED,929,TRUE,
20218,1,1,51,51,Incongruent,BLUE,0,Voice Response,YELLOW,740,TRUE,
20218,1,1,52,52,Incongruent,RED,0,Voice Response,GREEN,792,TRUE,
20218,1,1,53,53,Double,GREEN,0,Voice Response,RED,856,TRUE,
20218,1,1,54,54,Incongruent,BLUE,0,Voice Response,YELLOW,673,TRUE,
