Subj,Cond,Block,Trial,Order,!type,!color,Resp,Name,Stim,RT,Correct,
12446,1,1,1,1,instructions,None,57,SPACE,stroop3.txt,30089,TRUE,
12446,1,1,2,2,practice,GREEN,0,Voice Response,BLUE,940,TRUE,
12446,1,1,3,3,practice,RED,0,Voice Response,YELLOW,858,TRUE,
12446,1,1,4,4,practice,YELLOW,0,Voice Response,GREEN,667,TRUE,
12446,1,1,5,5,practice,BLUE,0,Voice Response,RED,851,TRUE,
12446,1,1,6,6,practice,YELLOW,0,Voice Response,XXXXX,853,TRUE,
12446,1,1,7,7,practice,BLUE,0,Voice Response,GREEN,784,TRUE,
12446,1,1,8,8,practice,YELLOW,0,Voice Response,RED,791,TRUE,
12446,1,1,9,9,practice,GREEN,0,Voice Response,GREEN,727,TRUE,
12446,1,1,10,10,practice,RED,0,Voice Response,BLUE,739,TRUE,
12446,1,1,11,11,practice,BLUE,0,Voice Response,XXXXX,725,TRUE,
12446,1,1,12,12,instructions,None,57,SPACE,stroop4.txt,14903,TRUE,
12446,1,1,13,13,Neutral,YELLOW,0,Voice Response,XXXXX,685,TRUE,
12446,1,1,14,14,Incongruent,BLUE,0,Voice Response,GREEN,721,TRUE,
12446,1,1,15,15,CW,YELLOW,0,Voice Response,BLUE,723,TRUE,
12446,1,1,16,16,Incongruent,GREEN,0,Voice Response,RED,674,TRUE,
12446,1,1,17,17,Double,RED,0,Voice Response,GREEN,727,TRUE,
12446,1,1,18,18,Incongruent,BLUE,0,Voice Response,YELLOW,722,TRUE,
12446,1,1,19,19,Double,YELLOW,0,Voice Response,BLUE,725,TRUE,
12446,1,1,20,20,Incongruent,RED,0,Voice Response,GREEN,738,TRUE,
12446,1,1,21,21,WC,GREEN,0,Voice Response,YELLOW,785,TRUE,
12446,1,1,22,22,Incongruent,RED,0,Voice Response,BLUE,730,TRUE,
12446,1,1,23,23,Double,BLUE,0,Voice Response,RED,673,TRUE,
12446,1,1,24,24,Neutral,YELLOW,0,Voice Response,XXXXX,663,TRUE,
12446,1,1,25,25,Neutral,BLUE,0,Voice Response,XXXXX,803,TRUE,
12446,1,1,26,26,Incongruent,YELLOW,0,Voice Response,RED,663,TRUE,
12446,1,1,27,27,Incongruent,BLUE,0,Voice Response,GREEN,803,TRUE,
12446,1,1,28,28,Incongruent,RED,0,Voice Response,YELLOW,783,TRUE,
12446,1,1,29,29,WC,YELLOW,0,Voice Response,BLUE,729,TRUE,
12446,1,1,30,30,Incongruent,RED,0,Voice Response,GREEN,803,TRUE,
12446,1,1,31,31,Double,GREEN,0,Voice Response,RED,905,TRUE,
12446,1,1,32,32,Incongruent,BLUE,0,Voice Response,YELLOW,796,TRUE,
12446,1,1,33,33,Incongruent,GREEN,0,Voice Response,RED,670,TRUE,
12446,1,1,34,34,Incongruent,YELLOW,0,Voice Response,BLUE,671,TRUE,
12446,1,1,35,35,Incongruent,RED,0,Voice Response,GREEN,724,TRUE,
12446,1,1,36,36,Neutral,BLUE,0,Voice Response,XXXXX,667,TRUE,
12446,1,1,37,37,Neutral,YELLOW,0,Voice Response,XXXXX,790,TRUE,
12446,1,1,38,38,Incongruent,GREEN,0,Voice Response,RED,735,TRUE,
12446,1,1,39,39,Incongruent,YELLOW,0,Voice Response,BLUE,720,TRUE,
12446,1,1,40,40,WC,BLUE,0,Voice Response,GREEN,856,TRUE,
12446,1,1,41,41,Incongruent,YELLOW,0,Voice Response,RED,665,TRUE,
12446,1,1,42,42,WC,RED,0,Voice Response,BLUE,655,TRUE,
12446,1,1,43,43,Incongruent,YELLOW,0,Voice Response,GREEN,735,TRUE,
12446,1,1,44,44,Incongruent,BLUE,0,Voice Response,RED,792,TRUE,
12446,1,1,45,45,CW,GREEN,0,Voice Response,BLUE,850,TRUE,
12446,1,1,46,46,Incongruent,YELLOW,0,Voice Response,RED,729,TRUE,
12446,1,1,47,47,CW,BLUE,0,Voice Response,YELLOW,671,TRUE,
12446,1,1,48,48,Incongruent,RED,0,Voice Response,GREEN,734,TRUE,
12446,1,1,49,49,CW,BLUE,0,Voice Response,RED,780,TRUE,
12446,1,1,50,50,Neutral,YELLOW,0,Voice Response,XXXXX,671,TRUE,
12446,1,1,51,51,Incongruent,RED,0,Voice Response,GREEN,735,TRUE,
12446,1,1,52,52,Neutral,BLUE,0,Voice Response,XXXXX,720,TRUE,
12446,1,1,53,53,Neutral,GREEN,0,Voice Response,XXXXX,794,TRUE,
12446,1,1,54,54,Incongruent,YELLOW,0,Voice Response,RED,726,TRUE,
12446,1,1,55,55,CW,GREEN,0,Voice Response,YELLOW,865,TRUE,
12446,1,1,56,56,Incongruent,RED,0,Voice Response,BLUE,728,TRUE,
12446,1,1,57,57,WC,BLUE,0,Voice Response,GREEN,851,TRUE,
12446,1,1,58,58,Incongruent,RED,0,Voice Response,YELLOW,791,TRUE,
12446,1,1,59,59,Incongruent,BLUE,0,Voice Response,GREEN,1044,TRUE,
12446,1,1,60,60,Double,GREEN,0,Voice Response,BLUE,801,TRUE,
12446,1,1,61,61,Neutral,RED,0,Voice Response,XXXXX,660,TRUE,
12446,1,1,62,62,Neutral,GREEN,0,Voice Response,XXXXX,860,TRUE,
12446,1,1,63,63,Block,None,57,SPACE,Press Spacebar,2739,TRUE,
12446,1,1,64,64,Neutral,BLUE,0,Voice Response,XXXXX,916,TRUE,
12446,1,1,65,65,Neutral,YELLOW,0,Voice Response,XXXXX,598,TRUE,
12446,1,1,66,66,Neutral,RED,0,Voice Response,XXXXX,605,TRUE,
12446,1,1,67,67,Neutral,BLUE,0,Voice Response,XXXXX,785,TRUE,
12446,1,1,68,68,Incongruent,RED,0,Voice Response,GREEN,792,TRUE,
12446,1,1,69,69,Incongruent,BLUE,0,Voice Response,YELLOW,789,TRUE,
12446,1,1,70,70,Incongruent,RED,0,Voice Response,GREEN,735,TRUE,
12446,1,1,71,71,WC,GREEN,0,Voice Response,YELLOW,721,TRUE,
12446,1,1,72,72,Incongruent,RED,0,Voice Response,BLUE,734,TRUE,
12446,1,1,73,73,Incongruent,YELLOW,0,Voice Response,GREEN,781,TRUE,
12446,1,1,74,74,Double,GREEN,0,Voice Response,YELLOW,788,TRUE,
12446,1,1,75,75,Neutral,RED,0,Voice Response,XXXXX,663,TRUE,
12446,1,1,76,76,Incongruent,GREEN,0,Voice Response,BLUE,864,TRUE,
12446,1,1,77,77,Incongruent,RED,0,Voice Response,YELLOW,727,TRUE,
12446,1,1,78,78,Double,YELLOW,0,Voice Response,RED,669,TRUE,
12446,1,1,79,79,Incongruent,GREEN,0,Voice Response,BLUE,793,TRUE,
12446,1,1,80,80,Neutral,RED,0,Voice Response,XXXXX,789,TRUE,
12446,1,1,81,81,Incongruent,YELLOW,0,Voice Response,GREEN,858,TRUE,
12446,1,1,82,82,WC,GREEN,0,Voice Response,BLUE,797,TRUE,
12446,1,1,83,83,Incongruent,RED,0,Voice Response,YELLOW,794,TRUE,
12446,1,1,84,84,CW,GREEN,0,Voice Response,RED,803,TRUE,
12446,1,1,85,85,Neutral,YELLOW,0,Voice Response,XXXXX,853,TRUE,
12446,1,1,86,86,Neutral,BLUE,0,Voice Response,XXXXX,845,TRUE,
12446,1,1,87,87,Incongruent,RED,0,Voice Response,YELLOW,863,TRUE,
12446,1,1,88,88,Incongruent,GREEN,0,Voice Response,BLUE,804,TRUE,
12446,1,1,89,89,Incongruent,YELLOW,0,Voice Response,RED,726,TRUE,
12446,1,1,90,90,WC,RED,0,Voice Response,GREEN,857,TRUE,
12446,1,1,91,91,Incongruent,BLUE,0,Voice Response,YELLOW,798,TRUE,
12446,1,1,92,92,Incongruent,GREEN,0,Voice Response,RED,840,TRUE,
12446,1,1,93,93,WC,RED,0,Voice Response,BLUE,797,TRUE,
12446,1,1,94,94,Neutral,YELLOW,0,Voice Response,XXXXX,733,TRUE,
12446,1,1,95,95,Incongruent,BLUE,0,Voice Response,RED,851,TRUE,
12446,1,1,96,96,Double,RED,0,Voice Response,BLUE,792,TRUE,
12446,1,1,97,97,Incongruent,GREEN,0,Voice Response,YELLOW,788,TRUE,
12446,1,1,98,98,Double,YELLOW,0,Voice Response,GREEN,796,TRUE,
12446,1,1,99,99,Incongruent,BLUE,0,Voice Response,RED,731,TRUE,
12446,1,1,100,100,CW,YELLOW,0,Voice Response,BLUE,728,TRUE,
12446,1,1,101,101,Incongruent,GREEN,0,Voice Response,RED,730,TRUE,
12446,1,1,102,102,CW,BLUE,0,Voice Response,GREEN,743,TRUE,
12446,1,1,103,103,Incongruent,YELLOW,0,Voice Response,RED,667,TRUE,
12446,1,1,104,104,CW,GREEN,0,Voice Response,YELLOW,791,TRUE,
12446,1,1,105,105,Incongruent,RED,0,Voice Response,BLUE,727,TRUE,
12446,1,1,106,106,CW,YELLOW,0,Voice Response,RED,678,TRUE,
12446,1,1,107,107,Incongruent,BLUE,0,Voice Response,GREEN,915,TRUE,
12446,1,1,108,108,WC,GREEN,0,Voice Response,YELLOW,788,TRUE,
12446,1,1,109,109,Incongruent,RED,0,Voice Response,BLUE,735,TRUE,
12446,1,1,110,110,Incongruent,GREEN,0,Voice Response,YELLOW,720,TRUE,
12446,1,1,111,111,Incongruent,RED,0,Voice Response,BLUE,794,TRUE,
12446,1,1,112,112,Double,BLUE,0,Voice Response,RED,791,TRUE,
12446,1,1,113,113,Neutral,GREEN,0,Voice Response,XXXXX,859,TRUE,
12446,1,1,114,114,Block,None,57,SPACE,Press Spacebar,2883,TRUE,
12446,1,1,115,115,Neutral,RED,0,Voice Response,XXXXX,766,TRUE,
12446,1,1,116,116,Incongruent,BLUE,0,Voice Response,YELLOW,972,TRUE,
12446,1,1,117,117,WC,YELLOW,0,Voice Response,RED,736,TRUE,
12446,1,1,118,118,Neutral,GREEN,0,Voice Response,XXXXX,783,TRUE,
12446,1,1,119,119,Incongruent,YELLOW,0,Voice Response,BLUE,729,TRUE,
12446,1,1,120,120,Neutral,RED,0,Voice Response,XXXXX,732,TRUE,
12446,1,1,121,121,Incongruent,YELLOW,0,Voice Response,BLUE,789,TRUE,
12446,1,1,122,122,Double,BLUE,0,Voice Response,YELLOW,796,TRUE,
12446,1,1,123,123,Incongruent,RED,0,Voice Response,GREEN,731,TRUE,
12446,1,1,124,124,Incongruent,YELLOW,0,Voice Response,BLUE,733,TRUE,
