Subj,Cond,Block,Trial,Order,!type,!color,Resp,Name,Stim,RT,Correct,
12249,C,1,1,1,instructions,None,57,SPACE,stroop3.txt,69045,TRUE,
12249,C,1,2,2,practice,GREEN,0,Voice Response,BLUE,1409,TRUE,
12249,C,1,3,3,practice,RED,0,Voice Response,YELLOW,1134,TRUE,
12249,C,1,4,4,practice,YELLOW,0,Voice Response,GREEN,1097,TRUE,
12249,C,1,5,5,practice,BLUE,0,Voice Response,RED,1225,TRUE,
12249,C,1,6,6,practice,YELLOW,0,Voice Response,XXXXX,2487,TRUE,
12249,C,1,7,7,practice,BLUE,0,Voice Response,GREEN,1055,TRUE,
12249,C,1,8,8,practice,YELLOW,0,Voice Response,RED,782,TRUE,
12249,C,1,9,9,practice,GREEN,0,Voice Response,GREEN,1225,TRUE,
12249,C,1,10,10,practice,RED,0,Voice Response,BLUE,915,TRUE,
12249,C,1,11,11,practice,BLUE,0,Voice Response,XXXXX,729,TRUE,
12249,C,1,12,12,instructions,None,57,SPACE,stroop4.txt,50743,TRUE,
12249,C,1,13,13,Neutral,YELLOW,0,Voice Response,XXXXX,970,TRUE,
12249,C,1,14,14,Incongruent,BLUE,0,Voice Response,GREEN,1022,TRUE,
12249,C,1,15,15,CW,YELLOW,0,Voice Response,BLUE,918,TRUE,
12249,C,1,16,16,Incongruent,GREEN,0,Voice Response,RED,1849,TRUE,
12249,C,1,17,17,Double,RED,0,Voice Response,GREEN,916,TRUE,
12249,C,1,18,18,Incongruent,BLUE,0,Voice Response,YELLOW,911,TRUE,
12249,C,1,19,19,Double,YELLOW,0,Voice Response,BLUE,829,TRUE,
12249,C,1,20,20,Incongruent,RED,0,Voice Response,GREEN,925,TRUE,
12249,C,1,21,21,WC,GREEN,0,Voice Response,YELLOW,1420,TRUE,
12249,C,1,22,22,Incongruent,RED,0,Voice Response,BLUE,1100,TRUE,
12249,C,1,23,23,Double,BLUE,0,Voice Response,RED,1431,TRUE,
12249,C,1,24,24,Neutral,YELLOW,0,Voice Response,XXXXX,772,TRUE,
12249,C,1,25,25,Neutral,BLUE,0,Voice Response,XXXXX,1098,TRUE,
12249,C,1,26,26,Incongruent,YELLOW,0,Voice Response,RED,1167,TRUE,
12249,C,1,27,27,Incongruent,BLUE,0,Voice Response,GREEN,1098,TRUE,
12249,C,1,28,28,Incongruent,RED,0,Voice Response,YELLOW,2037,TRUE,
12249,C,1,29,29,WC,YELLOW,0,Voice Response,BLUE,860,TRUE,
12249,C,1,30,30,Incongruent,RED,0,Voice Response,GREEN,851,TRUE,
12249,C,1,31,31,Double,GREEN,0,Voice Response,RED,852,TRUE,
12249,C,1,32,32,Incongruent,BLUE,0,Voice Response,YELLOW,914,TRUE,
12249,C,1,33,33,Incongruent,GREEN,0,Voice Response,RED,911,TRUE,
12249,C,1,34,34,Incongruent,YELLOW,0,Voice Response,BLUE,789,TRUE,
12249,C,1,35,35,Incongruent,RED,0,Voice Response,GREEN,975,TRUE,
12249,C,1,36,36,Neutral,BLUE,0,Voice Response,XXXXX,851,TRUE,
12249,C,1,37,37,Neutral,YELLOW,0,Voice Response,XXXXX,775,TRUE,
12249,C,1,38,38,Incongruent,GREEN,0,Voice Response,RED,859,TRUE,
12249,C,1,39,39,Incongruent,YELLOW,0,Voice Response,BLUE,983,TRUE,
