Subj,Cond,Block,Trial,Order,!type,!color,Resp,Name,Stim,RT,Correct,
1,1,1,1,1,instructions,None,252,MOUSE-L,stroop3.txt,14650,FALSE,
1,1,1,2,2,practice,GREEN,0,Voice Response,BLUE,1491,TRUE,
1,1,1,3,3,practice,RED,0,Voice Response,YELLOW,728,TRUE,
1,1,1,4,4,practice,YELLOW,0,Voice Response,GREEN,0,TRUE,
1,1,1,5,5,practice,BLUE,0,Voice Response,RED,970,TRUE,
1,1,1,6,6,practice,YELLOW,0,Voice Response,XXXXX,917,TRUE,
1,1,1,7,7,practice,BLUE,0,Voice Response,GREEN,931,TRUE,
1,1,1,8,8,practice,YELLOW,0,Voice Response,RED,0,TRUE,
1,1,1,9,9,practice,GREEN,0,Voice Response,GREEN,29,TRUE,
1,1,1,10,10,practice,RED,0,Voice Response,BLUE,0,TRUE,
1,1,1,11,11,practice,BLUE,0,Voice Response,XXXXX,160,TRUE,
