Subj,Cond,Block,Trial,Order,!type,!color,Resp,Name,Stim,RT,Correct,
12270,C,1,1,1,instructions,None,57,SPACE,stroop3.txt,63638,TRUE,
12270,C,1,2,2,practice,GREEN,0,Voice Response,BLUE,1170,TRUE,
12270,C,1,3,3,practice,RED,0,Voice Response,YELLOW,3609,TRUE,
12270,C,1,4,4,practice,YELLOW,0,Voice Response,GREEN,7913,TRUE,
12270,C,1,5,5,practice,BLUE,0,Voice Response,RED,1910,TRUE,
12270,C,1,6,6,practice,YELLOW,0,Voice Response,XXXXX,1091,TRUE,
12270,C,1,7,7,practice,BLUE,0,Voice Response,GREEN,1055,TRUE,
12270,C,1,8,8,practice,YELLOW,0,Voice Response,RED,919,TRUE,
12270,C,1,9,9,practice,GREEN,0,Voice Response,GREEN,1280,TRUE,
12270,C,1,10,10,practice,RED,0,Voice Response,BLUE,972,TRUE,
12270,C,1,11,11,practice,BLUE,0,Voice Response,XXXXX,914,TRUE,
12270,C,1,12,12,instructions,None,57,SPACE,stroop4.txt,42982,TRUE,
12270,C,1,13,13,Neutral,YELLOW,0,Voice Response,XXXXX,905,TRUE,
12270,C,1,14,14,Incongruent,BLUE,0,Voice Response,GREEN,980,TRUE,
12270,C,1,15,15,CW,YELLOW,0,Voice Response,BLUE,864,TRUE,
12270,C,1,16,16,Incongruent,GREEN,0,Voice Response,RED,850,TRUE,
12270,C,1,17,17,Double,RED,0,Voice Response,GREEN,851,TRUE,
12270,C,1,18,18,Incongruent,BLUE,0,Voice Response,YELLOW,854,TRUE,
12270,C,1,19,19,Double,YELLOW,0,Voice Response,BLUE,661,TRUE,
12270,C,1,20,20,Incongruent,RED,0,Voice Response,GREEN,792,TRUE,
12270,C,1,21,21,WC,GREEN,0,Voice Response,YELLOW,992,TRUE,
12270,C,1,22,22,Incongruent,RED,0,Voice Response,BLUE,1166,TRUE,
12270,C,1,23,23,Double,BLUE,0,Voice Response,RED,973,TRUE,
12270,C,1,24,24,Neutral,YELLOW,0,Voice Response,XXXXX,859,TRUE,
12270,C,1,25,25,Neutral,BLUE,0,Voice Response,XXXXX,860,TRUE,
12270,C,1,26,26,Incongruent,YELLOW,0,Voice Response,RED,923,TRUE,
