Subj,Cond,Block,Trial,Order,!type,!color,Resp,Name,Stim,RT,Correct,
12197,C,1,1,1,instructions,None,57,SPACE,stroop3.txt,6098,TRUE,
12197,C,1,2,2,practice,GREEN,0,Voice Response,BLUE,1119,TRUE,
12197,C,1,3,3,practice,RED,0,Voice Response,YELLOW,1034,TRUE,
12197,C,1,4,4,practice,YELLOW,0,Voice Response,GREEN,850,TRUE,
12197,C,1,5,5,practice,BLUE,0,Voice Response,RED,848,TRUE,
12197,C,1,6,6,practice,YELLOW,0,Voice Response,XXXXX,853,TRUE,
12197,C,1,7,7,practice,BLUE,0,Voice Response,GREEN,912,TRUE,
12197,C,1,8,8,practice,YELLOW,0,Voice Response,RED,800,TRUE,
12197,C,1,9,9,practice,GREEN,0,Voice Response,GREEN,848,TRUE,
12197,C,1,10,10,practice,RED,0,Voice Response,BLUE,655,TRUE,
12197,C,1,11,11,practice,BLUE,0,Voice Response,XXXXX,721,TRUE,
12197,C,1,12,12,instructions,None,57,SPACE,stroop4.txt,22019,TRUE,
12197,C,1,13,13,Neutral,YELLOW,0,Voice Response,XXXXX,814,TRUE,
12197,C,1,14,14,Incongruent,BLUE,0,Voice Response,GREEN,862,TRUE,
12197,C,1,15,15,CW,YELLOW,0,Voice Response,BLUE,728,TRUE,
12197,C,1,16,16,Incongruent,GREEN,0,Voice Response,RED,799,TRUE,
12197,C,1,17,17,Double,RED,0,Voice Response,GREEN,727,TRUE,
12197,C,1,18,18,Incongruent,BLUE,0,Voice Response,YELLOW,787,TRUE,
12197,C,1,19,19,Double,YELLOW,0,Voice Response,BLUE,730,TRUE,
12197,C,1,20,20,Incongruent,RED,0,Voice Response,GREEN,851,TRUE,
12197,C,1,21,21,WC,GREEN,0,Voice Response,YELLOW,973,TRUE,
12197,C,1,22,22,Incongruent,RED,0,Voice Response,BLUE,794,TRUE,
12197,C,1,23,23,Double,BLUE,0,Voice Response,RED,798,TRUE,
12197,C,1,24,24,Neutral,YELLOW,0,Voice Response,XXXXX,669,TRUE,
12197,C,1,25,25,Neutral,BLUE,0,Voice Response,XXXXX,790,TRUE,
12197,C,1,26,26,Incongruent,YELLOW,0,Voice Response,RED,785,TRUE,
12197,C,1,27,27,Incongruent,BLUE,0,Voice Response,GREEN,971,TRUE,
12197,C,1,28,28,Incongruent,RED,0,Voice Response,YELLOW,732,TRUE,
12197,C,1,29,29,WC,YELLOW,0,Voice Response,BLUE,715,TRUE,
12197,C,1,30,30,Incongruent,RED,0,Voice Response,GREEN,786,TRUE,
12197,C,1,31,31,Double,GREEN,0,Voice Response,RED,719,TRUE,
12197,C,1,32,32,Incongruent,BLUE,0,Voice Response,YELLOW,668,TRUE,
12197,C,1,33,33,Incongruent,GREEN,0,Voice Response,RED,839,TRUE,
12197,C,1,34,34,Incongruent,YELLOW,0,Voice Response,BLUE,610,TRUE,
