Subj,Cond,Block,Trial,Order,!type,!color,Resp,Name,Stim,RT,Correct,
12210,D,1,1,1,instructions,None,57,SPACE,stroop3.txt,4055,TRUE,
12210,D,1,2,2,practice,GREEN,0,Voice Response,BLUE,1777,TRUE,
12210,D,1,3,3,practice,RED,0,Voice Response,YELLOW,1043,TRUE,
12210,D,1,4,4,practice,YELLOW,0,Voice Response,GREEN,0,TRUE,
12210,D,1,5,5,practice,BLUE,0,Voice Response,RED,507,TRUE,
12210,D,1,6,6,practice,YELLOW,0,Voice Response,XXXXX,1233,TRUE,
12210,D,1,7,7,practice,BLUE,0,Voice Response,GREEN,1283,TRUE,
12210,D,1,8,8,practice,YELLOW,0,Voice Response,RED,1033,TRUE,
12210,D,1,9,9,practice,GREEN,0,Voice Response,GREEN,2535,TRUE,
12210,D,1,10,10,practice,RED,0,Voice Response,BLUE,1097,TRUE,
12210,D,1,11,11,practice,BLUE,0,Voice Response,XXXXX,1056,TRUE,
12210,D,1,12,12,instructions,None,57,SPACE,stroop4.txt,3782,TRUE,
12210,D,1,13,13,Neutral,YELLOW,0,Voice Response,XXXXX,1168,TRUE,
12210,D,1,14,14,Incongruent,BLUE,0,Voice Response,GREEN,1034,TRUE,
12210,D,1,15,15,CW,YELLOW,0,Voice Response,BLUE,909,TRUE,
12210,D,1,16,16,Incongruent,GREEN,0,Voice Response,RED,1041,TRUE,
12210,D,1,17,17,Double,RED,0,Voice Response,GREEN,1050,TRUE,
12210,D,1,18,18,Incongruent,BLUE,0,Voice Response,YELLOW,972,TRUE,
12210,D,1,19,19,Double,YELLOW,0,Voice Response,BLUE,974,TRUE,
12210,D,1,20,20,Incongruent,RED,0,Voice Response,GREEN,1039,TRUE,
12210,D,1,21,21,WC,GREEN,0,Voice Response,YELLOW,1293,TRUE,
12210,D,1,22,22,Incongruent,RED,0,Voice Response,BLUE,920,TRUE,
12210,D,1,23,23,Double,BLUE,0,Voice Response,RED,1095,TRUE,
12210,D,1,24,24,Neutral,YELLOW,0,Voice Response,XXXXX,922,TRUE,
12210,D,1,25,25,Neutral,BLUE,0,Voice Response,XXXXX,976,TRUE,
12210,D,1,26,26,Incongruent,YELLOW,0,Voice Response,RED,980,TRUE,
12210,D,1,27,27,Incongruent,BLUE,0,Voice Response,GREEN,1116,TRUE,
12210,D,1,28,28,Incongruent,RED,0,Voice Response,YELLOW,971,TRUE,
